tail,date,source,dbFlags,flags,ownOp,registration,file
N102DZ,2026-09-06,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-06_airplanes-live_trace_full.json.gz
N102DZ,2026-09-07,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-07_airplanes-live_trace_full.json.gz
N102DZ,2026-09-08,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-08_airplanes-live_trace_full.json.gz
N102DZ,2026-09-09,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-09_airplanes-live_trace_full.json.gz
N102DZ,2026-09-11,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-11_airplanes-live_trace_full.json.gz
N102DZ,2026-09-12,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-12_airplanes-live_trace_full.json.gz
N102DZ,2026-09-13,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-13_airplanes-live_trace_full.json.gz
N102DZ,2026-09-14,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-14_airplanes-live_trace_full.json.gz
N102DZ,2026-09-15,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-15_airplanes-live_trace_full.json.gz
N102DZ,2026-09-16,airplanes-live,8,LADD,ELDERBERRY CHESTNUT LLC,N102DZ,N102DZ_2026-09-16_airplanes-live_trace_full.json.gz
N108MS,2023-02-06,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-06_airplanes-live_trace_full.json.gz
N108MS,2023-02-07,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-07_airplanes-live_trace_full.json.gz
N108MS,2023-02-08,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-08_airplanes-live_trace_full.json.gz
N108MS,2023-02-10,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-10_airplanes-live_trace_full.json.gz
N108MS,2023-02-17,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-17_airplanes-live_trace_full.json.gz
N108MS,2023-02-18,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-18_airplanes-live_trace_full.json.gz
N108MS,2023-02-26,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-26_airplanes-live_trace_full.json.gz
N108MS,2023-02-27,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-27_airplanes-live_trace_full.json.gz
N108MS,2023-02-28,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-02-28_airplanes-live_trace_full.json.gz
N108MS,2023-03-07,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-03-07_airplanes-live_trace_full.json.gz
N108MS,2023-03-08,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-03-08_airplanes-live_trace_full.json.gz
N108MS,2023-03-10,airplanes-live,0,none,,N108MS,N108MS_2023-03-10_airplanes-live_trace_full.json.gz
N108MS,2023-03-31,airplanes-live,0,none,,N108MS,N108MS_2023-03-31_airplanes-live_trace_full.json.gz
N108MS,2023-04-02,airplanes-live,0,none,,N108MS,N108MS_2023-04-02_airplanes-live_trace_full.json.gz
N108MS,2023-04-08,airplanes-live,0,none,,N108MS,N108MS_2023-04-08_airplanes-live_trace_full.json.gz
N108MS,2023-04-09,airplanes-live,0,none,,N108MS,N108MS_2023-04-09_airplanes-live_trace_full.json.gz
N108MS,2023-04-11,airplanes-live,0,none,,N108MS,N108MS_2023-04-11_airplanes-live_trace_full.json.gz
N108MS,2023-04-12,airplanes-live,0,none,,N108MS,N108MS_2023-04-12_airplanes-live_trace_full.json.gz
N108MS,2023-04-17,airplanes-live,0,none,,N108MS,N108MS_2023-04-17_airplanes-live_trace_full.json.gz
N108MS,2023-04-18,airplanes-live,0,none,,N108MS,N108MS_2023-04-18_airplanes-live_trace_full.json.gz
N108MS,2023-04-19,airplanes-live,0,none,,N108MS,N108MS_2023-04-19_airplanes-live_trace_full.json.gz
N108MS,2023-04-20,airplanes-live,0,none,,N108MS,N108MS_2023-04-20_airplanes-live_trace_full.json.gz
N108MS,2023-04-26,airplanes-live,0,none,,N108MS,N108MS_2023-04-26_airplanes-live_trace_full.json.gz
N108MS,2023-04-30,airplanes-live,0,none,,N108MS,N108MS_2023-04-30_airplanes-live_trace_full.json.gz
N108MS,2023-05-01,airplanes-live,0,none,,N108MS,N108MS_2023-05-01_airplanes-live_trace_full.json.gz
N108MS,2023-05-02,airplanes-live,0,none,,N108MS,N108MS_2023-05-02_airplanes-live_trace_full.json.gz
N108MS,2023-05-03,airplanes-live,0,none,,N108MS,N108MS_2023-05-03_airplanes-live_trace_full.json.gz
N108MS,2023-05-04,airplanes-live,0,none,,N108MS,N108MS_2023-05-04_airplanes-live_trace_full.json.gz
N108MS,2023-05-08,airplanes-live,0,none,,N108MS,N108MS_2023-05-08_airplanes-live_trace_full.json.gz
N108MS,2023-05-12,airplanes-live,0,none,,N108MS,N108MS_2023-05-12_airplanes-live_trace_full.json.gz
N108MS,2023-05-17,airplanes-live,0,none,,N108MS,N108MS_2023-05-17_airplanes-live_trace_full.json.gz
N108MS,2023-05-22,airplanes-live,0,none,,N108MS,N108MS_2023-05-22_airplanes-live_trace_full.json.gz
N108MS,2023-06-07,airplanes-live,0,none,,N108MS,N108MS_2023-06-07_airplanes-live_trace_full.json.gz
N108MS,2023-06-27,airplanes-live,0,none,,N108MS,N108MS_2023-06-27_airplanes-live_trace_full.json.gz
N108MS,2023-06-28,airplanes-live,0,none,,N108MS,N108MS_2023-06-28_airplanes-live_trace_full.json.gz
N108MS,2023-07-06,airplanes-live,0,none,,N108MS,N108MS_2023-07-06_airplanes-live_trace_full.json.gz
N108MS,2023-07-10,airplanes-live,0,none,,N108MS,N108MS_2023-07-10_airplanes-live_trace_full.json.gz
N108MS,2023-07-11,airplanes-live,0,none,,N108MS,N108MS_2023-07-11_airplanes-live_trace_full.json.gz
N108MS,2023-07-18,airplanes-live,0,none,,N108MS,N108MS_2023-07-18_airplanes-live_trace_full.json.gz
N108MS,2023-07-19,airplanes-live,0,none,,N108MS,N108MS_2023-07-19_airplanes-live_trace_full.json.gz
N108MS,2023-07-25,airplanes-live,0,none,,N108MS,N108MS_2023-07-25_airplanes-live_trace_full.json.gz
N108MS,2023-07-27,airplanes-live,0,none,,N108MS,N108MS_2023-07-27_airplanes-live_trace_full.json.gz
N108MS,2023-07-28,airplanes-live,0,none,,N108MS,N108MS_2023-07-28_airplanes-live_trace_full.json.gz
N108MS,2023-08-04,airplanes-live,0,none,,N108MS,N108MS_2023-08-04_airplanes-live_trace_full.json.gz
N108MS,2023-08-05,airplanes-live,0,none,,N108MS,N108MS_2023-08-05_airplanes-live_trace_full.json.gz
N108MS,2023-08-06,airplanes-live,0,none,,N108MS,N108MS_2023-08-06_airplanes-live_trace_full.json.gz
N108MS,2023-08-07,airplanes-live,0,none,,N108MS,N108MS_2023-08-07_airplanes-live_trace_full.json.gz
N108MS,2023-08-09,airplanes-live,0,none,,N108MS,N108MS_2023-08-09_airplanes-live_trace_full.json.gz
N108MS,2023-08-12,airplanes-live,0,none,,N108MS,N108MS_2023-08-12_airplanes-live_trace_full.json.gz
N108MS,2023-08-14,airplanes-live,0,none,,N108MS,N108MS_2023-08-14_airplanes-live_trace_full.json.gz
N108MS,2023-08-16,airplanes-live,0,none,,N108MS,N108MS_2023-08-16_airplanes-live_trace_full.json.gz
N108MS,2023-08-17,airplanes-live,0,none,,N108MS,N108MS_2023-08-17_airplanes-live_trace_full.json.gz
N108MS,2023-08-18,airplanes-live,0,none,,N108MS,N108MS_2023-08-18_airplanes-live_trace_full.json.gz
N108MS,2023-08-21,airplanes-live,0,none,,N108MS,N108MS_2023-08-21_airplanes-live_trace_full.json.gz
N108MS,2023-08-26,airplanes-live,0,none,,N108MS,N108MS_2023-08-26_airplanes-live_trace_full.json.gz
N108MS,2023-08-27,airplanes-live,0,none,,N108MS,N108MS_2023-08-27_airplanes-live_trace_full.json.gz
N108MS,2023-10-05,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-05_airplanes-live_trace_full.json.gz
N108MS,2023-10-08,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-08_airplanes-live_trace_full.json.gz
N108MS,2023-10-10,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-10_airplanes-live_trace_full.json.gz
N108MS,2023-10-11,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-11_airplanes-live_trace_full.json.gz
N108MS,2023-10-13,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-13_airplanes-live_trace_full.json.gz
N108MS,2023-10-17,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-17_airplanes-live_trace_full.json.gz
N108MS,2023-10-19,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-19_airplanes-live_trace_full.json.gz
N108MS,2023-10-23,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-23_airplanes-live_trace_full.json.gz
N108MS,2023-10-27,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-27_airplanes-live_trace_full.json.gz
N108MS,2023-10-29,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-29_airplanes-live_trace_full.json.gz
N108MS,2023-10-30,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-30_airplanes-live_trace_full.json.gz
N108MS,2023-10-31,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-10-31_airplanes-live_trace_full.json.gz
N108MS,2023-11-01,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-01_airplanes-live_trace_full.json.gz
N108MS,2023-11-03,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-03_airplanes-live_trace_full.json.gz
N108MS,2023-11-04,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-04_airplanes-live_trace_full.json.gz
N108MS,2023-11-06,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-06_airplanes-live_trace_full.json.gz
N108MS,2023-11-07,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-07_airplanes-live_trace_full.json.gz
N108MS,2023-11-11,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-11_airplanes-live_trace_full.json.gz
N108MS,2023-11-13,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-13_airplanes-live_trace_full.json.gz
N108MS,2023-11-14,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-14_airplanes-live_trace_full.json.gz
N108MS,2023-11-17,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-17_airplanes-live_trace_full.json.gz
N108MS,2023-11-18,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-18_airplanes-live_trace_full.json.gz
N108MS,2023-11-20,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-20_airplanes-live_trace_full.json.gz
N108MS,2023-11-21,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-21_airplanes-live_trace_full.json.gz
N108MS,2023-11-23,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-23_airplanes-live_trace_full.json.gz
N108MS,2023-11-27,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-27_airplanes-live_trace_full.json.gz
N108MS,2023-11-29,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-11-29_airplanes-live_trace_full.json.gz
N108MS,2023-12-01,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-01_airplanes-live_trace_full.json.gz
N108MS,2023-12-03,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-03_airplanes-live_trace_full.json.gz
N108MS,2023-12-04,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-04_airplanes-live_trace_full.json.gz
N108MS,2023-12-13,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-13_airplanes-live_trace_full.json.gz
N108MS,2023-12-14,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-14_airplanes-live_trace_full.json.gz
N108MS,2023-12-15,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-15_airplanes-live_trace_full.json.gz
N108MS,2023-12-21,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-21_airplanes-live_trace_full.json.gz
N108MS,2023-12-22,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-22_airplanes-live_trace_full.json.gz
N108MS,2023-12-28,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-28_airplanes-live_trace_full.json.gz
N108MS,2023-12-29,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2023-12-29_airplanes-live_trace_full.json.gz
N108MS,2024-01-01,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-01_airplanes-live_trace_full.json.gz
N108MS,2024-01-03,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-03_airplanes-live_trace_full.json.gz
N108MS,2024-01-07,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-07_airplanes-live_trace_full.json.gz
N108MS,2024-01-08,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-08_airplanes-live_trace_full.json.gz
N108MS,2024-01-09,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-09_airplanes-live_trace_full.json.gz
N108MS,2024-01-10,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-10_airplanes-live_trace_full.json.gz
N108MS,2024-01-13,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-13_airplanes-live_trace_full.json.gz
N108MS,2024-01-14,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-14_airplanes-live_trace_full.json.gz
N108MS,2024-01-20,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-20_airplanes-live_trace_full.json.gz
N108MS,2024-01-21,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-21_airplanes-live_trace_full.json.gz
N108MS,2024-01-23,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-23_airplanes-live_trace_full.json.gz
N108MS,2024-01-28,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-28_airplanes-live_trace_full.json.gz
N108MS,2024-01-29,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-29_airplanes-live_trace_full.json.gz
N108MS,2024-01-31,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-01-31_airplanes-live_trace_full.json.gz
N108MS,2024-02-01,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-01_airplanes-live_trace_full.json.gz
N108MS,2024-02-06,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-06_airplanes-live_trace_full.json.gz
N108MS,2024-02-07,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-07_airplanes-live_trace_full.json.gz
N108MS,2024-02-14,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-14_airplanes-live_trace_full.json.gz
N108MS,2024-02-17,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-17_airplanes-live_trace_full.json.gz
N108MS,2024-02-22,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-22_airplanes-live_trace_full.json.gz
N108MS,2024-02-23,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-23_airplanes-live_trace_full.json.gz
N108MS,2024-02-24,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-24_airplanes-live_trace_full.json.gz
N108MS,2024-02-28,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-28_airplanes-live_trace_full.json.gz
N108MS,2024-02-29,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-02-29_airplanes-live_trace_full.json.gz
N108MS,2024-03-04,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-03-04_airplanes-live_trace_full.json.gz
N108MS,2024-03-15,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-03-15_airplanes-live_trace_full.json.gz
N108MS,2024-03-16,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-03-16_airplanes-live_trace_full.json.gz
N108MS,2024-03-18,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-03-18_airplanes-live_trace_full.json.gz
N108MS,2024-03-20,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-03-20_airplanes-live_trace_full.json.gz
N108MS,2024-03-21,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-03-21_airplanes-live_trace_full.json.gz
N108MS,2024-03-23,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-03-23_airplanes-live_trace_full.json.gz
N108MS,2024-04-03,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-03_airplanes-live_trace_full.json.gz
N108MS,2024-04-06,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-06_airplanes-live_trace_full.json.gz
N108MS,2024-04-07,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-07_airplanes-live_trace_full.json.gz
N108MS,2024-04-08,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-08_airplanes-live_trace_full.json.gz
N108MS,2024-04-10,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-10_airplanes-live_trace_full.json.gz
N108MS,2024-04-11,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-11_airplanes-live_trace_full.json.gz
N108MS,2024-04-15,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-15_airplanes-live_trace_full.json.gz
N108MS,2024-04-16,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-16_airplanes-live_trace_full.json.gz
N108MS,2024-04-17,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-17_airplanes-live_trace_full.json.gz
N108MS,2024-04-19,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-19_airplanes-live_trace_full.json.gz
N108MS,2024-04-20,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-20_airplanes-live_trace_full.json.gz
N108MS,2024-04-22,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-22_airplanes-live_trace_full.json.gz
N108MS,2024-04-23,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-23_airplanes-live_trace_full.json.gz
N108MS,2024-04-25,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-25_airplanes-live_trace_full.json.gz
N108MS,2024-04-26,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-26_airplanes-live_trace_full.json.gz
N108MS,2024-04-27,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-27_airplanes-live_trace_full.json.gz
N108MS,2024-04-30,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-04-30_airplanes-live_trace_full.json.gz
N108MS,2024-05-01,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-01_airplanes-live_trace_full.json.gz
N108MS,2024-05-02,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-02_airplanes-live_trace_full.json.gz
N108MS,2024-05-03,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-03_airplanes-live_trace_full.json.gz
N108MS,2024-05-04,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-04_airplanes-live_trace_full.json.gz
N108MS,2024-05-10,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-10_airplanes-live_trace_full.json.gz
N108MS,2024-05-11,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-11_airplanes-live_trace_full.json.gz
N108MS,2024-05-14,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-14_airplanes-live_trace_full.json.gz
N108MS,2024-05-16,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-16_airplanes-live_trace_full.json.gz
N108MS,2024-05-17,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-17_airplanes-live_trace_full.json.gz
N108MS,2024-05-19,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-19_airplanes-live_trace_full.json.gz
N108MS,2024-05-22,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-22_airplanes-live_trace_full.json.gz
N108MS,2024-05-25,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-25_airplanes-live_trace_full.json.gz
N108MS,2024-05-29,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-05-29_airplanes-live_trace_full.json.gz
N108MS,2024-07-15,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-07-15_airplanes-live_trace_full.json.gz
N108MS,2024-07-18,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-07-18_airplanes-live_trace_full.json.gz
N108MS,2024-07-26,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-07-26_airplanes-live_trace_full.json.gz
N108MS,2024-07-28,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-07-28_airplanes-live_trace_full.json.gz
N108MS,2024-07-31,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-07-31_airplanes-live_trace_full.json.gz
N108MS,2024-08-05,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-05_airplanes-live_trace_full.json.gz
N108MS,2024-08-12,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-12_airplanes-live_trace_full.json.gz
N108MS,2024-08-13,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-13_airplanes-live_trace_full.json.gz
N108MS,2024-08-16,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-16_airplanes-live_trace_full.json.gz
N108MS,2024-08-17,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-17_airplanes-live_trace_full.json.gz
N108MS,2024-08-18,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-18_airplanes-live_trace_full.json.gz
N108MS,2024-08-19,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-19_airplanes-live_trace_full.json.gz
N108MS,2024-08-27,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-27_airplanes-live_trace_full.json.gz
N108MS,2024-08-28,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-28_airplanes-live_trace_full.json.gz
N108MS,2024-08-30,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-30_airplanes-live_trace_full.json.gz
N108MS,2024-08-31,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-08-31_airplanes-live_trace_full.json.gz
N108MS,2024-09-01,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-01_airplanes-live_trace_full.json.gz
N108MS,2024-09-03,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-03_airplanes-live_trace_full.json.gz
N108MS,2024-09-04,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-04_airplanes-live_trace_full.json.gz
N108MS,2024-09-06,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-06_airplanes-live_trace_full.json.gz
N108MS,2024-09-07,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-07_airplanes-live_trace_full.json.gz
N108MS,2024-09-16,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-16_airplanes-live_trace_full.json.gz
N108MS,2024-09-18,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-18_airplanes-live_trace_full.json.gz
N108MS,2024-09-19,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-19_airplanes-live_trace_full.json.gz
N108MS,2024-09-23,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-23_airplanes-live_trace_full.json.gz
N108MS,2024-09-26,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-26_airplanes-live_trace_full.json.gz
N108MS,2024-09-27,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-27_airplanes-live_trace_full.json.gz
N108MS,2024-09-30,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-09-30_airplanes-live_trace_full.json.gz
N108MS,2024-10-01,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-01_airplanes-live_trace_full.json.gz
N108MS,2024-10-03,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-03_airplanes-live_trace_full.json.gz
N108MS,2024-10-06,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-06_airplanes-live_trace_full.json.gz
N108MS,2024-10-08,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-08_airplanes-live_trace_full.json.gz
N108MS,2024-10-11,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-11_airplanes-live_trace_full.json.gz
N108MS,2024-10-14,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-14_airplanes-live_trace_full.json.gz
N108MS,2024-10-24,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-24_airplanes-live_trace_full.json.gz
N108MS,2024-10-25,airplanes-live,8,LADD,YONA AVIATION II LLC,N108MS,N108MS_2024-10-25_airplanes-live_trace_full.json.gz
