sweep_date,tail,source,circle_key,circle_kind,city,state,event_date,offset_days,who,points_in_circle,on_ground_in_circle,min_dist_mi,ground_lat,ground_lon,passed_geo_sweep_prefilter,trace_file
2024-02-02,N102DZ,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,60,False,4.1,,,True,N102DZ/data/recovered/N102DZ_2024-02-02_airplanes-live_trace_full.json.gz
2024-02-03,N102DZ,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,6,False,49.26,,,True,N102DZ/data/recovered/N102DZ_2024-02-03_adsb-lol_trace_full.json.gz
2024-02-03,N102DZ,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,8,False,49.26,,,True,N102DZ/data/recovered/N102DZ_2024-02-03_airplanes-live_trace_full.json.gz
2024-03-06,N560TW,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,5,False,49.14,,,True,N560TW/data/recovered/N560TW_2024-03-06_adsb-lol_trace_full.json.gz
2024-03-06,N560TW,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,4,False,49.14,,,True,N560TW/data/recovered/N560TW_2024-03-06_airplanes-live_trace_full.json.gz
2024-03-06,N560TW,adsb-lol,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,29,False,18.2,,,True,N560TW/data/recovered/N560TW_2024-03-06_adsb-lol_trace_full.json.gz
2024-03-06,N560TW,airplanes-live,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,29,False,18.19,,,True,N560TW/data/recovered/N560TW_2024-03-06_airplanes-live_trace_full.json.gz
2024-03-07,N582MM,adsb-lol,20240307_san_luis_obispo,event,San Luis Obispo,CA,2024-03-07,0,Charlie,281,False,0.75,,,True,N582MM/data/recovered/N582MM_2024-03-07_adsb-lol_trace_full.json.gz
2024-03-07,N582MM,airplanes-live,20240307_san_luis_obispo,event,San Luis Obispo,CA,2024-03-07,0,Charlie,287,False,0.75,,,True,N582MM/data/recovered/N582MM_2024-03-07_airplanes-live_trace_full.json.gz
2024-03-07,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,212,True,4.55,35.039381,-106.616192,True,N872RA/data/recovered/N872RA_2024-03-07_adsb-lol_trace_full.json.gz
2024-03-07,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,183,True,4.55,35.039555,-106.616485,True,N872RA/data/recovered/N872RA_2024-03-07_airplanes-live_trace_full.json.gz
2024-03-14,N582MM,adsb-lol,20240314_fullerton,event,Fullerton,CA,2024-03-14,0,Charlie,220,True,14.8,33.674126,-117.869848,True,N582MM/data/recovered/N582MM_2024-03-14_adsb-lol_trace_full.json.gz
2024-03-14,N582MM,airplanes-live,20240314_fullerton,event,Fullerton,CA,2024-03-14,0,Charlie,225,True,14.8,33.674126,-117.869848,True,N582MM/data/recovered/N582MM_2024-03-14_airplanes-live_trace_full.json.gz
2024-03-14,N872RA,adsb-lol,20240314_fullerton,event,Fullerton,CA,2024-03-14,0,Charlie,194,False,0.62,,,True,N872RA/data/recovered/N872RA_2024-03-14_adsb-lol_trace_full.json.gz
2024-03-14,N872RA,airplanes-live,20240314_fullerton,event,Fullerton,CA,2024-03-14,0,Charlie,195,False,0.64,,,True,N872RA/data/recovered/N872RA_2024-03-14_airplanes-live_trace_full.json.gz
2024-03-15,N582MM,adsb-lol,20240314_fullerton,event,Fullerton,CA,2024-03-14,1,Charlie,158,False,11.88,,,True,N582MM/data/recovered/N582MM_2024-03-15_adsb-lol_trace_full.json.gz
2024-03-15,N582MM,airplanes-live,20240314_fullerton,event,Fullerton,CA,2024-03-14,1,Charlie,192,False,11.88,,,True,N582MM/data/recovered/N582MM_2024-03-15_airplanes-live_trace_full.json.gz
2024-03-15,N872RA,adsb-lol,20240314_fullerton,event,Fullerton,CA,2024-03-14,1,Charlie,794,False,6.1,,,True,N872RA/data/recovered/N872RA_2024-03-15_adsb-lol_trace_full.json.gz
2024-03-15,N872RA,airplanes-live,20240314_fullerton,event,Fullerton,CA,2024-03-14,1,Charlie,803,False,6.1,,,True,N872RA/data/recovered/N872RA_2024-03-15_airplanes-live_trace_full.json.gz
2024-03-18,N102DZ,adsb-lol,20240319_phoenix,event,Phoenix,AZ,2024-03-19,-1,Charlie,25,False,35.46,,,True,N102DZ/data/recovered/N102DZ_2024-03-18_adsb-lol_trace_full.json.gz
2024-03-18,N102DZ,airplanes-live,20240319_phoenix,event,Phoenix,AZ,2024-03-19,-1,Charlie,25,False,35.45,,,True,N102DZ/data/recovered/N102DZ_2024-03-18_airplanes-live_trace_full.json.gz
2024-03-18,N560TW,adsb-lol,20240318_san_diego,event,San Diego,CA,2024-03-18,0,Charlie,17,False,47.45,,,True,N560TW/data/recovered/N560TW_2024-03-18_adsb-lol_trace_full.json.gz
2024-03-18,N560TW,airplanes-live,20240318_san_diego,event,San Diego,CA,2024-03-18,0,Charlie,18,False,47.45,,,True,N560TW/data/recovered/N560TW_2024-03-18_airplanes-live_trace_full.json.gz
2024-03-18,N560TW,adsb-lol,20240319_phoenix,event,Phoenix,AZ,2024-03-19,-1,Charlie,456,True,10.24,33.622662,-111.909022,True,N560TW/data/recovered/N560TW_2024-03-18_adsb-lol_trace_full.json.gz
2024-03-18,N560TW,airplanes-live,20240319_phoenix,event,Phoenix,AZ,2024-03-19,-1,Charlie,414,True,10.24,33.618292,-111.914706,True,N560TW/data/recovered/N560TW_2024-03-18_airplanes-live_trace_full.json.gz
2024-03-18,N582MM,adsb-lol,20240318_san_diego,event,San Diego,CA,2024-03-18,0,Charlie,127,False,6.51,,,True,N582MM/data/recovered/N582MM_2024-03-18_adsb-lol_trace_full.json.gz
2024-03-18,N582MM,airplanes-live,20240318_san_diego,event,San Diego,CA,2024-03-18,0,Charlie,166,True,6.19,32.732758,-117.179764,True,N582MM/data/recovered/N582MM_2024-03-18_airplanes-live_trace_full.json.gz
2024-03-19,N582MM,adsb-lol,20240318_san_diego,event,San Diego,CA,2024-03-18,1,Charlie,172,True,6.19,32.733439,-117.179601,True,N582MM/data/recovered/N582MM_2024-03-19_adsb-lol_trace_full.json.gz
2024-03-19,N582MM,airplanes-live,20240318_san_diego,event,San Diego,CA,2024-03-18,1,Charlie,219,True,6.16,32.733427,-117.178284,True,N582MM/data/recovered/N582MM_2024-03-19_airplanes-live_trace_full.json.gz
2024-03-19,N582MM,adsb-lol,20240319_phoenix,event,Phoenix,AZ,2024-03-19,0,Charlie,348,True,1.96,33.623075,-111.910329,True,N582MM/data/recovered/N582MM_2024-03-19_adsb-lol_trace_full.json.gz
2024-03-19,N582MM,airplanes-live,20240319_phoenix,event,Phoenix,AZ,2024-03-19,0,Charlie,375,True,1.93,33.622889,-111.910543,True,N582MM/data/recovered/N582MM_2024-03-19_airplanes-live_trace_full.json.gz
2024-03-19,N582MM,adsb-lol,20240319_pittsburgh,event,Pittsburgh,PA,2024-03-19,0,TPUSA,316,True,6.07,40.354296,-79.931514,True,N582MM/data/recovered/N582MM_2024-03-19_adsb-lol_trace_full.json.gz
2024-03-19,N582MM,airplanes-live,20240319_pittsburgh,event,Pittsburgh,PA,2024-03-19,0,TPUSA,345,True,6.07,40.354296,-79.931514,True,N582MM/data/recovered/N582MM_2024-03-19_airplanes-live_trace_full.json.gz
2024-03-19,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,10,False,47.91,,,True,N582MM/data/recovered/N582MM_2024-03-19_adsb-lol_trace_full.json.gz
2024-03-19,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,3,False,48.76,,,True,N582MM/data/recovered/N582MM_2024-03-19_airplanes-live_trace_full.json.gz
2024-03-20,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,22,False,41.93,,,True,N582MM/data/recovered/N582MM_2024-03-20_adsb-lol_trace_full.json.gz
2024-03-20,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,29,False,41.94,,,True,N582MM/data/recovered/N582MM_2024-03-20_airplanes-live_trace_full.json.gz
2024-03-21,N560TW,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,8,False,49.16,,,True,N560TW/data/recovered/N560TW_2024-03-21_adsb-lol_trace_full.json.gz
2024-03-21,N560TW,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,8,False,49.17,,,True,N560TW/data/recovered/N560TW_2024-03-21_airplanes-live_trace_full.json.gz
2024-03-21,N582MM,adsb-lol,20240321_las_vegas,event,Las Vegas,NV,2024-03-21,0,Charlie,156,True,11.73,36.073677,-115.143557,True,N582MM/data/recovered/N582MM_2024-03-21_adsb-lol_trace_full.json.gz
2024-03-21,N582MM,airplanes-live,20240321_las_vegas,event,Las Vegas,NV,2024-03-21,0,Charlie,157,True,11.73,36.073677,-115.143557,True,N582MM/data/recovered/N582MM_2024-03-21_airplanes-live_trace_full.json.gz
2024-03-22,N102DZ,adsb-lol,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,42,False,13.47,,,True,N102DZ/data/recovered/N102DZ_2024-03-22_adsb-lol_trace_full.json.gz
2024-03-22,N102DZ,airplanes-live,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,41,False,13.47,,,True,N102DZ/data/recovered/N102DZ_2024-03-22_airplanes-live_trace_full.json.gz
2024-03-22,N560TW,airplanes-live,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,29,False,20.1,,,True,N560TW/data/recovered/N560TW_2024-03-22_airplanes-live_trace_full.json.gz
2024-03-22,N582MM,airplanes-live,20240321_las_vegas,event,Las Vegas,NV,2024-03-21,1,Charlie,268,True,10.96,36.081953,-115.168991,True,N582MM/data/recovered/N582MM_2024-03-22_airplanes-live_trace_full.json.gz
2024-03-27,N582MM,airplanes-live,20240327_lubbock,event,Lubbock,TX,2024-03-27,0,Charlie,118,False,10.44,,,True,N582MM/data/recovered/N582MM_2024-03-27_airplanes-live_trace_full.json.gz
2024-03-28,N582MM,airplanes-live,20240327_lubbock,event,Lubbock,TX,2024-03-27,1,Charlie,148,False,8.69,,,True,N582MM/data/recovered/N582MM_2024-03-28_airplanes-live_trace_full.json.gz
2024-03-28,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,23,False,43.36,,,True,N582MM/data/recovered/N582MM_2024-03-28_adsb-lol_trace_full.json.gz
2024-03-28,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,26,False,43.37,,,True,N582MM/data/recovered/N582MM_2024-03-28_airplanes-live_trace_full.json.gz
2024-04-03,N582MM,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,8,False,48.75,,,True,N582MM/data/recovered/N582MM_2024-04-03_adsb-lol_trace_full.json.gz
2024-04-03,N582MM,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,8,False,48.75,,,True,N582MM/data/recovered/N582MM_2024-04-03_airplanes-live_trace_full.json.gz
2024-04-03,SU-BTT,airplanes-live,20240403_lawrence,event,Lawrence,KS,2024-04-03,0,Charlie,21,False,39.93,,,True,SU-BTT/data/recovered/SU-BTT_2024-04-03_airplanes-live_trace_full.json
2024-04-04,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,17,False,43.2,,,True,N102DZ/data/recovered/N102DZ_2024-04-04_adsb-lol_trace_full.json.gz
2024-04-04,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,18,False,43.2,,,True,N102DZ/data/recovered/N102DZ_2024-04-04_airplanes-live_trace_full.json.gz
2024-04-08,N102DZ,adsb-lol,20240409_omaha,event,Omaha,NE,2024-04-09,-1,Charlie,20,False,37.25,,,True,N102DZ/data/recovered/N102DZ_2024-04-08_adsb-lol_trace_full.json.gz
2024-04-08,N102DZ,airplanes-live,20240409_omaha,event,Omaha,NE,2024-04-09,-1,Charlie,19,False,37.23,,,True,N102DZ/data/recovered/N102DZ_2024-04-08_airplanes-live_trace_full.json.gz
2024-04-08,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,25,False,26.63,,,True,N102DZ/data/recovered/N102DZ_2024-04-08_adsb-lol_trace_full.json.gz
2024-04-08,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,25,False,26.63,,,True,N102DZ/data/recovered/N102DZ_2024-04-08_airplanes-live_trace_full.json.gz
2024-04-08,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,21,False,40.47,,,True,N582MM/data/recovered/N582MM_2024-04-08_adsb-lol_trace_full.json.gz
2024-04-08,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,23,False,40.48,,,True,N582MM/data/recovered/N582MM_2024-04-08_airplanes-live_trace_full.json.gz
2024-04-09,N582MM,adsb-lol,20240409_omaha,event,Omaha,NE,2024-04-09,0,Charlie,108,False,9.3,,,True,N582MM/data/recovered/N582MM_2024-04-09_adsb-lol_trace_full.json.gz
2024-04-09,N582MM,airplanes-live,20240409_omaha,event,Omaha,NE,2024-04-09,0,Charlie,108,False,9.3,,,True,N582MM/data/recovered/N582MM_2024-04-09_airplanes-live_trace_full.json.gz
2024-04-09,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,63,False,2.48,,,True,N582MM/data/recovered/N582MM_2024-04-09_adsb-lol_trace_full.json.gz
2024-04-09,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,61,False,2.5,,,True,N582MM/data/recovered/N582MM_2024-04-09_airplanes-live_trace_full.json.gz
2024-04-10,N582MM,adsb-lol,20240409_omaha,event,Omaha,NE,2024-04-09,1,Charlie,160,False,1.8,,,True,N582MM/data/recovered/N582MM_2024-04-10_adsb-lol_trace_full.json.gz
2024-04-10,N582MM,airplanes-live,20240409_omaha,event,Omaha,NE,2024-04-09,1,Charlie,171,False,1.8,,,True,N582MM/data/recovered/N582MM_2024-04-10_airplanes-live_trace_full.json.gz
2024-04-23,N582MM,adsb-lol,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,0,Charlie,114,True,1.43,40.782006,-111.960016,True,N582MM/data/recovered/N582MM_2024-04-23_adsb-lol_trace_full.json.gz
2024-04-23,N582MM,airplanes-live,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,0,Charlie,123,True,1.43,40.782006,-111.960016,True,N582MM/data/recovered/N582MM_2024-04-23_airplanes-live_trace_full.json.gz
2024-04-23,N888KG,adsb-lol,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,0,Charlie,54,True,36.31,40.219504,-111.719549,False,N888KG/data/recovered/N888KG_2024-04-23_adsb-lol_trace_full.json.gz
2024-04-23,N888KG,airplanes-live,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,0,Charlie,54,True,36.31,40.219504,-111.719549,False,N888KG/data/recovered/N888KG_2024-04-23_airplanes-live_trace_full.json.gz
2024-04-23,SU-BTT,adsb-lol,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,0,Charlie,177,True,27.72,40.225342,-111.728119,False,SU-BTT/data/recovered/SU-BTT_2024-04-23_adsb-lol_trace_full.json
2024-04-23,SU-BTT,airplanes-live,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,0,Charlie,180,True,27.72,40.225342,-111.728119,True,SU-BTT/data/recovered/SU-BTT_2024-04-23_airplanes-live_trace_full.json
2024-04-24,N102DZ,adsb-lol,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,1,Charlie,30,False,1.93,,,True,N102DZ/data/recovered/N102DZ_2024-04-24_adsb-lol_trace_full.json.gz
2024-04-24,N102DZ,airplanes-live,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,1,Charlie,30,False,1.9,,,True,N102DZ/data/recovered/N102DZ_2024-04-24_airplanes-live_trace_full.json.gz
2024-04-24,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,13,False,44.68,,,True,N102DZ/data/recovered/N102DZ_2024-04-24_adsb-lol_trace_full.json.gz
2024-04-24,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,13,False,44.67,,,True,N102DZ/data/recovered/N102DZ_2024-04-24_airplanes-live_trace_full.json.gz
2024-04-24,N560TW,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,32,False,4.96,,,True,N560TW/data/recovered/N560TW_2024-04-24_adsb-lol_trace_full.json.gz
2024-04-24,N560TW,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,33,False,4.93,,,True,N560TW/data/recovered/N560TW_2024-04-24_airplanes-live_trace_full.json.gz
2024-04-24,N582MM,adsb-lol,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,1,Charlie,154,True,4.91,40.775454,-111.96064,True,N582MM/data/recovered/N582MM_2024-04-24_adsb-lol_trace_full.json.gz
2024-04-24,N582MM,airplanes-live,20240423_salt_lake_city,event,Salt Lake City,UT,2024-04-23,1,Charlie,181,True,4.91,40.775454,-111.96064,True,N582MM/data/recovered/N582MM_2024-04-24_airplanes-live_trace_full.json.gz
2024-05-07,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,31,False,17.58,,,True,N102DZ/data/recovered/N102DZ_2024-05-07_adsb-lol_trace_full.json.gz
2024-05-07,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,30,False,17.6,,,True,N102DZ/data/recovered/N102DZ_2024-05-07_airplanes-live_trace_full.json.gz
2024-05-09,N102DZ,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,39,False,15.53,,,True,N102DZ/data/recovered/N102DZ_2024-05-09_adsb-lol_trace_full.json.gz
2024-05-09,N102DZ,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,39,False,15.51,,,True,N102DZ/data/recovered/N102DZ_2024-05-09_airplanes-live_trace_full.json.gz
2024-05-16,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,26,False,35.04,,,True,N102DZ/data/recovered/N102DZ_2024-05-16_adsb-lol_trace_full.json.gz
2024-05-16,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,26,False,35.04,,,True,N102DZ/data/recovered/N102DZ_2024-05-16_airplanes-live_trace_full.json.gz
2024-05-17,N102DZ,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,27,False,25.67,,,True,N102DZ/data/recovered/N102DZ_2024-05-17_adsb-lol_trace_full.json.gz
2024-05-17,N102DZ,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,28,False,25.67,,,True,N102DZ/data/recovered/N102DZ_2024-05-17_airplanes-live_trace_full.json.gz
2024-05-17,N102DZ,adsb-lol,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,29,False,18.65,,,True,N102DZ/data/recovered/N102DZ_2024-05-17_adsb-lol_trace_full.json.gz
2024-05-17,N102DZ,airplanes-live,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,30,False,18.72,,,True,N102DZ/data/recovered/N102DZ_2024-05-17_airplanes-live_trace_full.json.gz
2024-06-07,N582MM,adsb-lol,20240607_san_antonio,event,San Antonio,TX,2024-06-07,0,Charlie,542,True,5.67,29.535976,-98.47681,True,N582MM/data/recovered/N582MM_2024-06-07_adsb-lol_trace_full.json.gz
2024-06-07,N582MM,airplanes-live,20240607_san_antonio,event,San Antonio,TX,2024-06-07,0,Charlie,412,False,5.69,,,True,N582MM/data/recovered/N582MM_2024-06-07_airplanes-live_trace_full.json.gz
2024-06-07,N582MM,adsb-lol,20240608_san_antonio,event,San Antonio,TX,2024-06-08,-1,Charlie,542,True,5.67,29.535976,-98.47681,True,N582MM/data/recovered/N582MM_2024-06-07_adsb-lol_trace_full.json.gz
2024-06-07,N582MM,airplanes-live,20240608_san_antonio,event,San Antonio,TX,2024-06-08,-1,Charlie,412,False,5.69,,,True,N582MM/data/recovered/N582MM_2024-06-07_airplanes-live_trace_full.json.gz
2024-06-08,N582MM,adsb-lol,20240607_san_antonio,event,San Antonio,TX,2024-06-07,1,Charlie,433,True,5.68,29.537807,-98.484522,True,N582MM/data/recovered/N582MM_2024-06-08_adsb-lol_trace_full.json.gz
2024-06-08,N582MM,airplanes-live,20240607_san_antonio,event,San Antonio,TX,2024-06-07,1,Charlie,177,True,5.68,29.537807,-98.48452,True,N582MM/data/recovered/N582MM_2024-06-08_airplanes-live_trace_full.json.gz
2024-06-08,N582MM,adsb-lol,20240608_san_antonio,event,San Antonio,TX,2024-06-08,0,Charlie,433,True,5.68,29.537807,-98.484522,True,N582MM/data/recovered/N582MM_2024-06-08_adsb-lol_trace_full.json.gz
2024-06-08,N582MM,airplanes-live,20240608_san_antonio,event,San Antonio,TX,2024-06-08,0,Charlie,177,True,5.68,29.537807,-98.48452,True,N582MM/data/recovered/N582MM_2024-06-08_airplanes-live_trace_full.json.gz
2024-06-08,N582MM,adsb-lol,20240609_san_antonio,event,San Antonio,TX,2024-06-09,-1,Charlie,433,True,5.68,29.537807,-98.484522,True,N582MM/data/recovered/N582MM_2024-06-08_adsb-lol_trace_full.json.gz
2024-06-08,N582MM,airplanes-live,20240609_san_antonio,event,San Antonio,TX,2024-06-09,-1,Charlie,177,True,5.68,29.537807,-98.48452,True,N582MM/data/recovered/N582MM_2024-06-08_airplanes-live_trace_full.json.gz
2024-06-10,N582MM,adsb-lol,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,17,False,35.28,,,True,N582MM/data/recovered/N582MM_2024-06-10_adsb-lol_trace_full.json.gz
2024-06-10,N582MM,airplanes-live,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,231,True,24.29,47.773734,-116.829951,True,N582MM/data/recovered/N582MM_2024-06-10_airplanes-live_trace_full.json.gz
2024-06-13,N582MM,adsb-lol,20240614_detroit,event,Detroit,MI,2024-06-14,-1,Charlie,321,False,7.87,,,True,N582MM/data/recovered/N582MM_2024-06-13_adsb-lol_trace_full.json.gz
2024-06-13,N582MM,airplanes-live,20240614_detroit,event,Detroit,MI,2024-06-14,-1,Charlie,310,False,7.87,,,True,N582MM/data/recovered/N582MM_2024-06-13_airplanes-live_trace_full.json.gz
2024-06-13,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,35,False,1.87,,,True,N582MM/data/recovered/N582MM_2024-06-13_adsb-lol_trace_full.json.gz
2024-06-13,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,36,False,2.06,,,True,N582MM/data/recovered/N582MM_2024-06-13_airplanes-live_trace_full.json.gz
2024-06-15,N582MM,adsb-lol,20240614_detroit,event,Detroit,MI,2024-06-14,1,Charlie,218,True,16.11,42.213787,-83.341005,True,N582MM/data/recovered/N582MM_2024-06-15_adsb-lol_trace_full.json.gz
2024-06-15,N582MM,airplanes-live,20240614_detroit,event,Detroit,MI,2024-06-14,1,Charlie,223,True,16.11,42.213787,-83.341005,True,N582MM/data/recovered/N582MM_2024-06-15_airplanes-live_trace_full.json.gz
2024-06-15,N582MM,adsb-lol,20240615_detroit,event,Detroit,MI,2024-06-15,0,Charlie,218,True,16.11,42.213787,-83.341005,True,N582MM/data/recovered/N582MM_2024-06-15_adsb-lol_trace_full.json.gz
2024-06-15,N582MM,airplanes-live,20240615_detroit,event,Detroit,MI,2024-06-15,0,Charlie,223,True,16.11,42.213787,-83.341005,True,N582MM/data/recovered/N582MM_2024-06-15_airplanes-live_trace_full.json.gz
2024-06-15,N582MM,adsb-lol,20240616_detroit,event,Detroit,MI,2024-06-16,-1,Charlie,218,True,16.11,42.213787,-83.341005,True,N582MM/data/recovered/N582MM_2024-06-15_adsb-lol_trace_full.json.gz
2024-06-15,N582MM,airplanes-live,20240616_detroit,event,Detroit,MI,2024-06-16,-1,Charlie,223,True,16.11,42.213787,-83.341005,True,N582MM/data/recovered/N582MM_2024-06-15_airplanes-live_trace_full.json.gz
2024-06-16,N582MM,adsb-lol,20240615_detroit,event,Detroit,MI,2024-06-15,1,Charlie,137,False,18.26,,,True,N582MM/data/recovered/N582MM_2024-06-16_adsb-lol_trace_full.json.gz
2024-06-16,N582MM,airplanes-live,20240615_detroit,event,Detroit,MI,2024-06-15,1,Charlie,117,False,18.26,,,True,N582MM/data/recovered/N582MM_2024-06-16_airplanes-live_trace_full.json.gz
2024-06-16,N582MM,adsb-lol,20240616_detroit,event,Detroit,MI,2024-06-16,0,Charlie,137,False,18.26,,,True,N582MM/data/recovered/N582MM_2024-06-16_adsb-lol_trace_full.json.gz
2024-06-16,N582MM,airplanes-live,20240616_detroit,event,Detroit,MI,2024-06-16,0,Charlie,117,False,18.26,,,True,N582MM/data/recovered/N582MM_2024-06-16_airplanes-live_trace_full.json.gz
2024-06-16,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,14,False,46.82,,,True,N582MM/data/recovered/N582MM_2024-06-16_adsb-lol_trace_full.json.gz
2024-06-16,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,14,False,46.83,,,True,N582MM/data/recovered/N582MM_2024-06-16_airplanes-live_trace_full.json.gz
2024-06-17,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,70,False,42.07,,,True,N582MM/data/recovered/N582MM_2024-06-17_adsb-lol_trace_full.json.gz
2024-06-17,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,11,False,48.92,,,True,N582MM/data/recovered/N582MM_2024-06-17_airplanes-live_trace_full.json.gz
2024-07-23,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,281,True,4.42,35.039404,-106.616249,True,N872RA/data/recovered/N872RA_2024-07-23_adsb-lol_trace_full.json.gz
2024-07-23,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,225,True,4.64,35.039567,-106.616521,True,N872RA/data/recovered/N872RA_2024-07-23_airplanes-live_trace_full.json.gz
2024-07-24,N40JD,adsb-lol,20240724_west_palm_beach,event,West Palm Beach,FL,2024-07-24,0,Charlie,275,False,31.08,,,True,N40JD/data/recovered/N40JD_2024-07-24_adsb-lol_trace_full.json.gz
