sweep_date,circle_key,circle_kind,city,state,event_date,offset_days,who,entering,on_ground,notable_ground_all,notable_ground_excl_airliner
2024-12-19,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,658,83,13,13
2024-12-19,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,660,0,0,0
2024-12-19,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,442,0,0,0
2024-12-19,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,594,1,0,0
2024-12-19,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,214,0,0,0
2024-12-19,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,455,0,0,0
2024-12-20,20241219_phoenix,event,Phoenix,AZ,2024-12-19,1,Charlie,2528,1305,208,188
2024-12-20,20241220_phoenix,event,Phoenix,AZ,2024-12-20,0,Charlie,2528,1305,208,188
2024-12-20,20241221_phoenix,event,Phoenix,AZ,2024-12-21,-1,Charlie,2528,1305,208,188
2024-12-20,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1155,147,20,18
2024-12-20,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1123,0,0,0
2024-12-20,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,914,0,0,0
2024-12-20,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,1027,0,0,0
2024-12-20,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,365,0,0,0
2024-12-20,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,717,0,0,0
2024-12-21,20241220_phoenix,event,Phoenix,AZ,2024-12-20,1,Charlie,2267,1218,167,149
2024-12-21,20241221_phoenix,event,Phoenix,AZ,2024-12-21,0,Charlie,2267,1218,167,149
2024-12-21,20241222_phoenix,event,Phoenix,AZ,2024-12-22,-1,Charlie,2267,1218,167,149
2024-12-21,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1035,152,19,16
2024-12-21,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1076,0,0,0
2024-12-21,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,899,0,0,0
2024-12-21,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,930,0,0,0
2024-12-21,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,354,1,1,1
2024-12-21,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,679,1,0,0
2024-12-22,20241221_phoenix,event,Phoenix,AZ,2024-12-21,1,Charlie,2131,1149,153,134
2024-12-22,20241222_phoenix,event,Phoenix,AZ,2024-12-22,0,Charlie,2131,1149,153,134
2024-12-22,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1010,134,10,10
2024-12-22,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1057,0,0,0
2024-12-22,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,851,0,0,0
2024-12-22,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,916,0,0,0
2024-12-22,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,337,0,0,0
2024-12-22,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,699,2,0,0
2024-12-23,20241222_phoenix,event,Phoenix,AZ,2024-12-22,1,Charlie,2188,1120,146,126
2024-12-23,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,972,138,9,9
2024-12-23,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1083,0,0,0
2024-12-23,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,830,0,0,0
2024-12-23,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,811,1,1,1
2024-12-23,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,329,0,0,0
2024-12-23,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,667,1,0,0
2025-01-19,20250119_washington,event,Washington,DC,2025-01-19,0,Charlie,1885,736,140,97
2025-01-19,20250120_washington,event,Washington,DC,2025-01-20,-1,Charlie,1885,736,140,97
2025-01-19,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,803,109,12,12
2025-01-19,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,839,0,0,0
2025-01-19,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,621,70,5,5
2025-01-19,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,711,0,0,0
2025-01-19,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,264,0,0,0
2025-01-19,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,470,0,0,0
2025-01-20,20250119_washington,event,Washington,DC,2025-01-19,1,Charlie,2360,916,165,112
2025-01-20,20250120_washington,event,Washington,DC,2025-01-20,0,Charlie,2360,916,165,112
2025-01-20,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,894,120,20,19
2025-01-20,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1203,0,0,0
2025-01-20,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,667,79,9,9
2025-01-20,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,778,0,0,0
2025-01-20,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,293,0,0,0
2025-01-20,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,585,0,0,0
2025-01-21,20250120_washington,event,Washington,DC,2025-01-20,1,Charlie,2835,1082,227,177
2025-01-21,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,925,129,22,20
2025-01-21,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1078,1,0,0
2025-01-21,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,780,100,14,13
2025-01-21,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,592,0,0,0
2025-01-21,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,317,0,0,0
2025-01-21,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,619,0,0,0
2025-02-17,20250218_phoenix,event,Phoenix,AZ,2025-02-18,-1,Charlie,2624,1407,224,206
2025-02-17,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,946,144,20,20
2025-02-17,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1160,1,0,0
2025-02-17,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,811,81,10,9
2025-02-17,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,946,0,0,0
2025-02-17,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,321,1,1,1
2025-02-17,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,574,3,0,0
2025-02-19,20250218_phoenix,event,Phoenix,AZ,2025-02-18,1,Charlie,1688,824,131,121
2025-02-19,20250219_phoenix,event,Phoenix,AZ,2025-02-19,0,Charlie,1688,824,131,121
2025-02-19,20250220_tampa,event,Tampa,FL,2025-02-20,-1,Charlie,1182,255,46,40
2025-02-19,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,651,89,12,12
2025-02-19,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,612,0,0,0
2025-02-19,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,478,61,12,11
2025-02-19,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,478,0,0,0
2025-02-19,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,202,1,0,0
2025-02-19,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,409,0,0,0
2025-02-20,20250219_phoenix,event,Phoenix,AZ,2025-02-19,1,Charlie,2989,1380,255,233
2025-02-20,20250220_tampa,event,Tampa,FL,2025-02-20,0,Charlie,2164,445,78,64
2025-02-20,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1019,144,26,24
2025-02-20,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1143,1,0,0
2025-02-20,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,768,95,18,17
2025-02-20,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,970,0,0,0
2025-02-20,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,327,1,0,0
2025-02-20,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,663,0,0,0
2025-02-21,20250220_tampa,event,Tampa,FL,2025-02-20,1,Charlie,2526,526,90,72
2025-02-21,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1136,173,28,26
2025-02-21,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1286,0,0,0
2025-02-21,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,975,103,18,14
2025-02-21,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,973,1,0,0
2025-02-21,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,401,0,0,0
2025-02-21,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,683,1,0,0
2025-02-26,20250227_gainesville,event,Gainesville,FL,2025-02-27,-1,Charlie,1886,22,9,9
2025-02-26,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1054,145,29,27
2025-02-26,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1205,0,0,0
2025-02-26,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,830,97,20,16
2025-02-26,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,880,2,0,0
2025-02-26,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,363,0,0,0
2025-02-26,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,640,0,0,0
2025-02-27,20250227_gainesville,event,Gainesville,FL,2025-02-27,0,Charlie,2010,25,3,3
2025-02-27,20250228_tallahassee,event,Tallahassee,FL,2025-02-28,-1,Charlie,1221,3,1,1
2025-02-27,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1059,147,30,28
2025-02-27,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1272,0,0,0
2025-02-27,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,924,102,15,11
2025-02-27,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,966,1,0,0
2025-02-27,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,394,0,0,0
2025-02-27,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,618,0,0,0
2025-02-28,20250227_gainesville,event,Gainesville,FL,2025-02-27,1,Charlie,104,1,1,1
2025-02-28,20250228_tallahassee,event,Tallahassee,FL,2025-02-28,0,Charlie,62,0,0,0
2025-02-28,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,63,14,2,1
2025-02-28,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,70,0,0,0
2025-02-28,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,52,7,2,2
2025-02-28,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,46,0,0,0
2025-02-28,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,15,0,0,0
2025-02-28,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,39,0,0,0
2025-03-01,20250228_tallahassee,event,Tallahassee,FL,2025-02-28,1,Charlie,1224,4,0,0
2025-03-01,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,986,138,10,8
2025-03-01,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1157,0,0,0
2025-03-01,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,860,89,10,8
2025-03-01,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,879,1,0,0
2025-03-01,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,361,0,0,0
2025-03-01,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,580,0,0,0
2025-03-02,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,-1,Charlie,2554,1351,254,108
2025-03-02,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,834,104,2,2
2025-03-02,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1133,0,0,0
2025-03-02,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,932,96,12,12
2025-03-02,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,875,1,0,0
2025-03-02,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,331,1,1,1
2025-03-02,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,603,1,0,0
2025-03-03,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,0,Charlie,3072,1529,306,156
2025-03-03,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,857,102,14,14
2025-03-03,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1172,0,0,0
2025-03-03,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,941,100,14,13
2025-03-03,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,823,0,0,0
2025-03-03,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,336,2,1,1
2025-03-03,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,661,0,0,0
2025-03-04,20250303_los_angeles,event,Los Angeles,CA,2025-03-03,1,Charlie,3708,1726,355,204
2025-03-04,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,811,102,9,8
2025-03-04,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1097,1,0,0
2025-03-04,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,832,83,15,11
2025-03-04,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,496,0,0,0
2025-03-04,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,374,0,0,0
2025-03-04,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,672,1,0,0
2025-03-12,20250313_knoxville,event,Knoxville,TN,2025-03-13,-1,Charlie,1320,3,0,0
2025-03-12,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1075,146,23,21
2025-03-12,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1254,0,0,0
2025-03-12,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1031,121,19,14
2025-03-12,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,913,1,0,0
2025-03-12,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,348,0,0,0
2025-03-12,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,687,0,0,0
2025-03-13,20250313_knoxville,event,Knoxville,TN,2025-03-13,0,Charlie,1358,0,0,0
2025-03-13,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1062,152,27,25
2025-03-13,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1336,0,0,0
2025-03-13,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,989,119,21,17
2025-03-13,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,948,1,1,1
2025-03-13,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,340,0,0,0
2025-03-13,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,697,0,0,0
2025-03-14,20250313_knoxville,event,Knoxville,TN,2025-03-13,1,Charlie,1242,3,0,0
2025-03-14,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1030,110,14,12
2025-03-14,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1282,0,0,0
2025-03-14,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,910,94,13,9
2025-03-14,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,989,0,0,0
2025-03-14,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,403,3,0,0
2025-03-14,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,761,1,0,0
2025-03-17,20250318_gainesville,event,Gainesville,GA,2025-03-18,-1,Charlie,2154,121,27,27
2025-03-17,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1091,123,11,11
2025-03-17,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1293,0,0,0
2025-03-17,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,881,79,9,9
2025-03-17,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,980,4,1,1
2025-03-17,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,342,4,1,1
2025-03-17,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,720,1,1,1
2025-03-20,20250319_gainesville,event,Gainesville,GA,2025-03-19,1,Charlie,2021,124,29,29
2025-03-20,20250320_gainesville,event,Gainesville,GA,2025-03-20,0,Charlie,2021,124,29,29
2025-03-20,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1195,168,30,28
2025-03-20,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1270,0,0,0
2025-03-20,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,922,3,1,1
2025-03-20,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,995,0,0,0
2025-03-20,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,355,0,0,0
2025-03-20,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,685,1,0,0
2025-03-21,20250320_gainesville,event,Gainesville,GA,2025-03-20,1,Charlie,2426,174,35,35
2025-03-21,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1108,150,28,24
2025-03-21,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1402,1,0,0
2025-03-21,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,955,1,0,0
2025-03-21,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,1001,3,0,0
2025-03-21,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,370,0,0,0
2025-03-21,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,768,1,0,0
2025-04-07,20250408_normal,event,Normal,IL,2025-04-08,-1,Charlie,1047,6,1,1
2025-04-07,20250408_urbana,event,Urbana,IL,2025-04-08,-1,Charlie,1085,9,0,0
2025-04-07,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1018,130,17,17
2025-04-07,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1088,0,0,0
2025-04-07,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,907,4,0,0
2025-04-07,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,955,2,1,1
2025-04-07,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,330,0,0,0
2025-04-07,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,719,0,0,0
2025-04-08,20250408_normal,event,Normal,IL,2025-04-08,0,Charlie,498,3,1,0
2025-04-08,20250408_urbana,event,Urbana,IL,2025-04-08,0,Charlie,546,6,1,0
2025-04-08,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,478,65,12,12
