date,key,kind,city,state,entering,on_ground,tracked_fleet,milgov,foreign_civil,unregistered,tisb_artifact,pia_only,ladd_only,other
2024-12-20,control_shreveport,control,Shreveport,LA,1027,0,0,0,0,0,0,0,0,0
2024-12-20,control_spokane,control,Spokane,WA,365,0,0,0,0,0,0,0,0,0
2024-12-20,control_syracuse,control,Syracuse,NY,717,0,0,0,0,0,0,0,0,0
2024-12-21,20241220_phoenix,event,Phoenix,AZ,2267,1218,2,9,8,2,52,0,74,0
2024-12-21,20241221_phoenix,event,Phoenix,AZ,2267,1218,2,9,8,2,52,0,74,0
2024-12-21,20241222_phoenix,event,Phoenix,AZ,2267,1218,2,9,8,2,52,0,74,0
2024-12-21,control_albuquerque,control,Albuquerque,NM,1035,152,0,6,0,1,1,0,8,0
2024-12-21,control_chattanooga,control,Chattanooga,TN,1076,0,0,0,0,0,0,0,0,0
2024-12-21,control_des_moines,control,Des Moines,IA,899,0,0,0,0,0,0,0,0,0
2024-12-21,control_shreveport,control,Shreveport,LA,930,0,0,0,0,0,0,0,0,0
2024-12-21,control_spokane,control,Spokane,WA,354,1,0,0,0,0,0,0,1,0
2024-12-21,control_syracuse,control,Syracuse,NY,679,1,0,0,0,0,0,0,0,0
2024-12-22,20241221_phoenix,event,Phoenix,AZ,2131,1149,1,4,9,4,55,0,59,0
2024-12-22,20241222_phoenix,event,Phoenix,AZ,2131,1149,1,4,9,4,55,0,59,0
2024-12-22,control_albuquerque,control,Albuquerque,NM,1010,134,1,3,0,0,1,0,5,0
2024-12-22,control_chattanooga,control,Chattanooga,TN,1057,0,0,0,0,0,0,0,0,0
2024-12-22,control_des_moines,control,Des Moines,IA,851,0,0,0,0,0,0,0,0,0
2024-12-22,control_shreveport,control,Shreveport,LA,916,0,0,0,0,0,0,0,0,0
2024-12-22,control_spokane,control,Spokane,WA,337,0,0,0,0,0,0,0,0,0
2024-12-22,control_syracuse,control,Syracuse,NY,699,2,0,0,0,0,0,0,0,0
2024-12-23,20241222_phoenix,event,Phoenix,AZ,2188,1120,2,8,3,5,42,0,65,0
2024-12-23,control_albuquerque,control,Albuquerque,NM,972,138,0,5,0,0,0,0,4,0
2024-12-23,control_chattanooga,control,Chattanooga,TN,1083,0,0,0,0,0,0,0,0,0
2024-12-23,control_des_moines,control,Des Moines,IA,830,0,0,0,0,0,0,0,0,0
2024-12-23,control_shreveport,control,Shreveport,LA,811,1,0,0,0,0,0,0,1,0
2024-12-23,control_spokane,control,Spokane,WA,329,0,0,0,0,0,0,0,0,0
2024-12-23,control_syracuse,control,Syracuse,NY,667,1,0,0,0,0,0,0,0,0
2025-01-19,20250119_washington,event,Washington,DC,1885,736,0,4,20,1,2,0,69,0
2025-01-19,20250120_washington,event,Washington,DC,1885,736,0,4,20,1,2,0,69,0
2025-01-19,control_albuquerque,control,Albuquerque,NM,803,109,0,5,0,0,0,0,7,0
2025-01-19,control_chattanooga,control,Chattanooga,TN,839,0,0,0,0,0,0,0,0,0
2025-01-19,control_des_moines,control,Des Moines,IA,621,70,0,0,0,1,0,0,4,0
2025-01-19,control_shreveport,control,Shreveport,LA,711,0,0,0,0,0,0,0,0,0
2025-01-19,control_spokane,control,Spokane,WA,264,0,0,0,0,0,0,0,0,0
2025-01-19,control_syracuse,control,Syracuse,NY,470,0,0,0,0,0,0,0,0,0
2025-01-20,20250119_washington,event,Washington,DC,2360,916,0,3,23,0,3,0,82,0
2025-01-20,20250120_washington,event,Washington,DC,2360,916,0,3,23,0,3,0,82,0
2025-01-20,control_albuquerque,control,Albuquerque,NM,894,120,0,9,0,0,0,0,10,0
2025-01-20,control_chattanooga,control,Chattanooga,TN,1203,0,0,0,0,0,0,0,0,0
2025-01-20,control_des_moines,control,Des Moines,IA,667,79,0,0,0,1,0,0,8,0
2025-01-20,control_shreveport,control,Shreveport,LA,778,0,0,0,0,0,0,0,0,0
2025-01-20,control_spokane,control,Spokane,WA,293,0,0,0,0,0,0,0,0,0
2025-01-20,control_syracuse,control,Syracuse,NY,585,0,0,0,0,0,0,0,0,0
2025-01-21,20250120_washington,event,Washington,DC,2835,1082,0,8,25,3,7,0,134,0
2025-01-21,control_albuquerque,control,Albuquerque,NM,925,129,1,8,1,0,0,0,10,0
2025-01-21,control_chattanooga,control,Chattanooga,TN,1078,1,0,0,0,0,0,0,0,0
2025-01-21,control_des_moines,control,Des Moines,IA,780,100,0,1,0,2,0,0,10,0
2025-01-21,control_shreveport,control,Shreveport,LA,592,0,0,0,0,0,0,0,0,0
2025-01-21,control_spokane,control,Spokane,WA,317,0,0,0,0,0,0,0,0,0
2025-01-21,control_syracuse,control,Syracuse,NY,619,0,0,0,0,0,0,0,0,0
2025-02-17,20250218_phoenix,event,Phoenix,AZ,2624,1407,0,11,10,1,69,0,112,0
2025-02-17,control_albuquerque,control,Albuquerque,NM,946,144,0,9,0,0,1,0,10,0
2025-02-17,control_chattanooga,control,Chattanooga,TN,1160,1,0,0,0,0,0,0,0,0
2025-02-17,control_des_moines,control,Des Moines,IA,811,81,0,0,0,1,0,0,8,0
2025-02-17,control_shreveport,control,Shreveport,LA,946,0,0,0,0,0,0,0,0,0
2025-02-17,control_spokane,control,Spokane,WA,321,1,0,0,0,0,0,0,1,0
2025-02-17,control_syracuse,control,Syracuse,NY,574,3,0,0,0,0,0,0,0,0
2025-02-19,20250218_phoenix,event,Phoenix,AZ,1688,824,1,9,8,2,41,0,57,0
2025-02-19,20250219_phoenix,event,Phoenix,AZ,1688,824,1,9,8,2,41,0,57,0
2025-02-19,20250220_tampa,event,Tampa,FL,1182,255,0,8,2,0,0,0,29,0
2025-02-19,control_albuquerque,control,Albuquerque,NM,651,89,0,7,0,0,0,0,5,0
2025-02-19,control_chattanooga,control,Chattanooga,TN,612,0,0,0,0,0,0,0,0,0
2025-02-19,control_des_moines,control,Des Moines,IA,478,61,0,1,0,1,0,0,9,0
2025-02-19,control_shreveport,control,Shreveport,LA,478,0,0,0,0,0,0,0,0,0
2025-02-19,control_spokane,control,Spokane,WA,202,1,0,0,0,0,0,0,0,0
2025-02-19,control_syracuse,control,Syracuse,NY,409,0,0,0,0,0,0,0,0,0
2025-02-20,20250219_phoenix,event,Phoenix,AZ,2989,1380,1,20,14,2,85,0,109,0
2025-02-20,20250220_tampa,event,Tampa,FL,2164,445,1,8,3,0,0,0,51,0
2025-02-20,control_albuquerque,control,Albuquerque,NM,1019,144,0,15,1,1,0,0,7,0
2025-02-20,control_chattanooga,control,Chattanooga,TN,1143,1,0,0,0,0,0,0,0,0
2025-02-20,control_des_moines,control,Des Moines,IA,768,95,0,2,0,0,0,0,15,0
2025-02-20,control_shreveport,control,Shreveport,LA,970,0,0,0,0,0,0,0,0,0
2025-02-20,control_spokane,control,Spokane,WA,327,1,0,0,0,0,0,0,0,0
2025-02-20,control_syracuse,control,Syracuse,NY,663,0,0,0,0,0,0,0,0,0
2025-02-21,20250220_tampa,event,Tampa,FL,2526,526,0,11,2,0,0,0,56,0
2025-02-21,control_albuquerque,control,Albuquerque,NM,1136,173,0,16,0,0,0,0,10,0
2025-02-21,control_chattanooga,control,Chattanooga,TN,1286,0,0,0,0,0,0,0,0,0
2025-02-21,control_des_moines,control,Des Moines,IA,975,103,0,1,0,1,0,0,12,0
2025-02-21,control_shreveport,control,Shreveport,LA,973,1,0,0,0,0,0,0,0,0
2025-02-21,control_spokane,control,Spokane,WA,401,0,0,0,0,0,0,0,0,0
2025-02-21,control_syracuse,control,Syracuse,NY,683,1,0,0,0,0,0,0,0,0
2025-02-26,20250227_gainesville,event,Gainesville,FL,1886,22,0,0,0,0,0,0,9,0
2025-02-26,control_albuquerque,control,Albuquerque,NM,1054,145,0,19,0,0,0,0,8,0
2025-02-26,control_chattanooga,control,Chattanooga,TN,1205,0,0,0,0,0,0,0,0,0
2025-02-26,control_des_moines,control,Des Moines,IA,830,97,0,2,2,0,0,0,12,0
2025-02-26,control_shreveport,control,Shreveport,LA,880,2,0,0,0,0,0,0,0,0
2025-02-26,control_spokane,control,Spokane,WA,363,0,0,0,0,0,0,0,0,0
2025-02-26,control_syracuse,control,Syracuse,NY,640,0,0,0,0,0,0,0,0,0
2025-02-27,20250227_gainesville,event,Gainesville,FL,2010,25,0,0,0,0,1,0,2,0
2025-02-27,20250228_tallahassee,event,Tallahassee,FL,1221,3,0,0,0,1,0,0,0,0
2025-02-27,control_albuquerque,control,Albuquerque,NM,1059,147,0,18,0,0,1,0,9,0
2025-02-27,control_chattanooga,control,Chattanooga,TN,1272,0,0,0,0,0,0,0,0,0
2025-02-27,control_des_moines,control,Des Moines,IA,924,102,0,1,0,0,0,0,10,0
2025-02-27,control_shreveport,control,Shreveport,LA,966,1,0,0,0,0,0,0,0,0
2025-02-27,control_spokane,control,Spokane,WA,394,0,0,0,0,0,0,0,0,0
2025-02-27,control_syracuse,control,Syracuse,NY,618,0,0,0,0,0,0,0,0,0
2025-02-28,20250227_gainesville,event,Gainesville,FL,104,1,0,0,0,0,0,0,1,0
2025-02-28,20250228_tallahassee,event,Tallahassee,FL,62,0,0,0,0,0,0,0,0,0
2025-02-28,control_albuquerque,control,Albuquerque,NM,63,14,0,1,0,0,0,0,0,0
2025-02-28,control_chattanooga,control,Chattanooga,TN,70,0,0,0,0,0,0,0,0,0
2025-02-28,control_des_moines,control,Des Moines,IA,52,7,0,0,0,1,0,0,1,0
2025-02-28,control_shreveport,control,Shreveport,LA,46,0,0,0,0,0,0,0,0,0
2025-02-28,control_spokane,control,Spokane,WA,15,0,0,0,0,0,0,0,0,0
2025-02-28,control_syracuse,control,Syracuse,NY,39,0,0,0,0,0,0,0,0,0
2025-03-01,20250228_tallahassee,event,Tallahassee,FL,1224,4,0,0,0,0,0,0,0,0
2025-03-01,control_albuquerque,control,Albuquerque,NM,986,138,0,4,0,0,0,0,4,0
2025-03-01,control_chattanooga,control,Chattanooga,TN,1157,0,0,0,0,0,0,0,0,0
2025-03-01,control_des_moines,control,Des Moines,IA,860,89,0,0,0,0,0,0,7,0
2025-03-01,control_shreveport,control,Shreveport,LA,879,1,0,0,0,0,0,0,0,0
2025-03-01,control_spokane,control,Spokane,WA,361,0,0,0,0,0,0,0,0,0
2025-03-01,control_syracuse,control,Syracuse,NY,580,0,0,0,0,0,0,0,0,0
2025-03-02,20250303_los_angeles,event,Los Angeles,CA,2554,1351,0,1,6,4,42,0,53,0
2025-03-02,control_albuquerque,control,Albuquerque,NM,834,104,0,0,0,0,0,0,2,0
2025-03-02,control_chattanooga,control,Chattanooga,TN,1133,0,0,0,0,0,0,0,0,0
2025-03-02,control_des_moines,control,Des Moines,IA,932,96,0,0,0,0,0,0,12,0
2025-03-02,control_shreveport,control,Shreveport,LA,875,1,0,0,0,0,0,0,0,0
2025-03-02,control_spokane,control,Spokane,WA,331,1,0,0,0,0,0,0,1,0
2025-03-02,control_syracuse,control,Syracuse,NY,603,1,0,0,0,0,0,0,0,0
2025-03-03,20250303_los_angeles,event,Los Angeles,CA,3072,1529,1,13,8,6,49,0,77,0
2025-03-03,control_albuquerque,control,Albuquerque,NM,857,102,0,3,0,0,0,0,11,0
2025-03-03,control_chattanooga,control,Chattanooga,TN,1172,0,0,0,0,0,0,0,0,0
2025-03-03,control_des_moines,control,Des Moines,IA,941,100,0,1,1,1,0,0,10,0
2025-03-03,control_shreveport,control,Shreveport,LA,823,0,0,0,0,0,0,0,0,0
2025-03-03,control_spokane,control,Spokane,WA,336,2,0,0,0,0,0,0,1,0
2025-03-03,control_syracuse,control,Syracuse,NY,661,0,0,0,0,0,0,0,0,0
2025-03-04,20250303_los_angeles,event,Los Angeles,CA,3708,1726,0,24,4,10,50,0,114,0
2025-03-04,control_albuquerque,control,Albuquerque,NM,811,102,0,4,1,0,0,0,3,0
2025-03-04,control_chattanooga,control,Chattanooga,TN,1097,1,0,0,0,0,0,0,0,0
2025-03-04,control_des_moines,control,Des Moines,IA,832,83,0,0,0,0,0,0,11,0
2025-03-04,control_shreveport,control,Shreveport,LA,496,0,0,0,0,0,0,0,0,0
2025-03-04,control_spokane,control,Spokane,WA,374,0,0,0,0,0,0,0,0,0
2025-03-04,control_syracuse,control,Syracuse,NY,672,1,0,0,0,0,0,0,0,0
2025-03-12,20250313_knoxville,event,Knoxville,TN,1320,3,0,0,0,0,0,0,0,0
2025-03-12,control_albuquerque,control,Albuquerque,NM,1075,146,0,10,0,0,0,0,11,0
2025-03-12,control_chattanooga,control,Chattanooga,TN,1254,0,0,0,0,0,0,0,0,0
2025-03-12,control_des_moines,control,Des Moines,IA,1031,121,0,1,0,0,0,0,13,0
2025-03-12,control_shreveport,control,Shreveport,LA,913,1,0,0,0,0,0,0,0,0
2025-03-12,control_spokane,control,Spokane,WA,348,0,0,0,0,0,0,0,0,0
2025-03-12,control_syracuse,control,Syracuse,NY,687,0,0,0,0,0,0,0,0,0
2025-03-13,20250313_knoxville,event,Knoxville,TN,1358,0,0,0,0,0,0,0,0,0
2025-03-13,control_albuquerque,control,Albuquerque,NM,1062,152,0,14,1,0,0,0,10,0
2025-03-13,control_chattanooga,control,Chattanooga,TN,1336,0,0,0,0,0,0,0,0,0
2025-03-13,control_des_moines,control,Des Moines,IA,989,119,0,1,0,0,0,0,16,0
2025-03-13,control_shreveport,control,Shreveport,LA,948,1,0,0,0,0,0,0,1,0
2025-03-13,control_spokane,control,Spokane,WA,340,0,0,0,0,0,0,0,0,0
2025-03-13,control_syracuse,control,Syracuse,NY,697,0,0,0,0,0,0,0,0,0
2025-03-14,20250313_knoxville,event,Knoxville,TN,1242,3,0,0,0,0,0,0,0,0
2025-03-14,control_albuquerque,control,Albuquerque,NM,1030,110,0,6,0,0,0,0,6,0
2025-03-14,control_chattanooga,control,Chattanooga,TN,1282,0,0,0,0,0,0,0,0,0
2025-03-14,control_des_moines,control,Des Moines,IA,910,94,0,2,0,1,0,0,6,0
2025-03-14,control_shreveport,control,Shreveport,LA,989,0,0,0,0,0,0,0,0,0
2025-03-14,control_spokane,control,Spokane,WA,403,3,0,0,0,0,0,0,0,0
2025-03-14,control_syracuse,control,Syracuse,NY,761,1,0,0,0,0,0,0,0,0
2025-03-17,20250318_gainesville,event,Gainesville,GA,2154,121,0,12,0,1,0,0,14,0
2025-03-17,control_albuquerque,control,Albuquerque,NM,1091,123,0,7,0,0,0,0,4,0
2025-03-17,control_chattanooga,control,Chattanooga,TN,1293,0,0,0,0,0,0,0,0,0
2025-03-17,control_des_moines,control,Des Moines,IA,881,79,0,0,0,0,0,0,9,0
2025-03-17,control_shreveport,control,Shreveport,LA,980,4,0,0,0,0,0,0,1,0
2025-03-17,control_spokane,control,Spokane,WA,342,4,0,0,0,0,1,0,0,0
2025-03-17,control_syracuse,control,Syracuse,NY,720,1,0,0,0,0,0,0,0,0
2025-03-20,20250319_gainesville,event,Gainesville,GA,2021,124,0,11,0,0,0,0,18,0
2025-03-20,20250320_gainesville,event,Gainesville,GA,2021,124,0,11,0,0,0,0,18,0
2025-03-20,control_albuquerque,control,Albuquerque,NM,1195,168,0,15,1,0,0,0,12,0
2025-03-20,control_chattanooga,control,Chattanooga,TN,1270,0,0,0,0,0,0,0,0,0
2025-03-20,control_des_moines,control,Des Moines,IA,922,3,0,1,0,0,0,0,0,0
2025-03-20,control_shreveport,control,Shreveport,LA,995,0,0,0,0,0,0,0,0,0
2025-03-20,control_spokane,control,Spokane,WA,355,0,0,0,0,0,0,0,0,0
2025-03-20,control_syracuse,control,Syracuse,NY,685,1,0,0,0,0,0,0,0,0
2025-03-21,20250320_gainesville,event,Gainesville,GA,2426,174,0,7,0,0,0,0,28,0
2025-03-21,control_albuquerque,control,Albuquerque,NM,1108,150,0,18,0,0,0,0,6,0
2025-03-21,control_chattanooga,control,Chattanooga,TN,1402,1,0,0,0,0,0,0,0,0
2025-03-21,control_des_moines,control,Des Moines,IA,955,1,0,0,0,0,0,0,0,0
2025-03-21,control_shreveport,control,Shreveport,LA,1001,3,0,0,0,0,0,0,0,0
2025-03-21,control_spokane,control,Spokane,WA,370,0,0,0,0,0,0,0,0,0
2025-03-21,control_syracuse,control,Syracuse,NY,768,1,0,0,0,0,0,0,0,0
2025-04-07,20250408_normal,event,Normal,IL,1047,6,0,0,0,0,0,0,1,0
2025-04-07,20250408_urbana,event,Urbana,IL,1085,9,0,0,0,0,0,0,0,0
2025-04-07,control_albuquerque,control,Albuquerque,NM,1018,130,0,7,1,0,1,0,8,0
2025-04-07,control_chattanooga,control,Chattanooga,TN,1088,0,0,0,0,0,0,0,0,0
2025-04-07,control_des_moines,control,Des Moines,IA,907,4,0,0,0,0,0,0,0,0
2025-04-07,control_shreveport,control,Shreveport,LA,955,2,0,0,0,0,0,0,1,0
2025-04-07,control_spokane,control,Spokane,WA,330,0,0,0,0,0,0,0,0,0
2025-04-07,control_syracuse,control,Syracuse,NY,719,0,0,0,0,0,0,0,0,0
2025-04-08,20250408_normal,event,Normal,IL,498,3,0,0,0,0,0,0,0,0
2025-04-08,20250408_urbana,event,Urbana,IL,546,6,0,0,0,0,0,0,0,0
2025-04-08,control_albuquerque,control,Albuquerque,NM,478,65,0,7,0,0,0,0,5,0
2025-04-08,control_chattanooga,control,Chattanooga,TN,497,0,0,0,0,0,0,0,0,0
2025-04-08,control_des_moines,control,Des Moines,IA,392,3,0,0,0,0,0,0,0,0
2025-04-08,control_shreveport,control,Shreveport,LA,424,0,0,0,0,0,0,0,0,0
2025-04-08,control_spokane,control,Spokane,WA,152,0,0,0,0,0,0,0,0,0
2025-04-08,control_syracuse,control,Syracuse,NY,284,0,0,0,0,0,0,0,0,0
2025-04-09,20250408_normal,event,Normal,IL,1018,8,0,0,0,0,0,0,1,0
2025-04-09,20250408_urbana,event,Urbana,IL,1108,12,0,0,0,0,0,0,2,0
2025-04-09,20250410_west_lafayette,event,West Lafayette,IN,1332,5,0,0,0,0,0,0,1,0
2025-04-09,control_albuquerque,control,Albuquerque,NM,1150,158,0,16,1,0,0,0,12,0
2025-04-09,control_chattanooga,control,Chattanooga,TN,1217,0,0,0,0,0,0,0,0,0
2025-04-09,control_des_moines,control,Des Moines,IA,882,3,0,0,0,0,0,0,1,0
2025-04-09,control_shreveport,control,Shreveport,LA,925,0,0,0,0,0,0,0,0,0
2025-04-09,control_spokane,control,Spokane,WA,402,2,0,0,0,0,0,0,0,0
2025-04-09,control_syracuse,control,Syracuse,NY,745,0,0,0,0,0,0,0,0,0
2025-04-10,20250410_west_lafayette,event,West Lafayette,IN,1490,7,0,0,0,0,0,0,0,0
2025-04-10,20250411_east_lansing,event,East Lansing,MI,1074,1,0,0,0,0,0,0,1,0
2025-04-10,control_albuquerque,control,Albuquerque,NM,1153,179,0,21,0,0,0,0,13,0
2025-04-10,control_chattanooga,control,Chattanooga,TN,1271,0,0,0,0,0,0,0,0,0
2025-04-10,control_des_moines,control,Des Moines,IA,956,4,0,0,0,0,0,0,0,0
2025-04-10,control_shreveport,control,Shreveport,LA,972,1,0,0,0,0,0,0,0,0
2025-04-10,control_spokane,control,Spokane,WA,400,0,0,0,0,0,0,0,0,0
2025-04-10,control_syracuse,control,Syracuse,NY,705,0,0,0,0,0,0,0,0,0
2025-04-11,20250410_west_lafayette,event,West Lafayette,IN,1483,9,0,0,0,0,0,0,1,0
2025-04-11,20250411_east_lansing,event,East Lansing,MI,1342,16,0,0,0,0,0,0,2,0
2025-04-11,control_albuquerque,control,Albuquerque,NM,1190,187,0,16,1,0,0,0,13,0
2025-04-11,control_chattanooga,control,Chattanooga,TN,1172,1,0,0,0,0,0,0,1,0
2025-04-11,control_des_moines,control,Des Moines,IA,986,2,0,0,0,0,0,0,0,0
2025-04-11,control_shreveport,control,Shreveport,LA,966,2,0,0,0,0,0,0,0,0
2025-04-11,control_spokane,control,Spokane,WA,418,1,0,0,0,0,0,0,0,0
2025-04-11,control_syracuse,control,Syracuse,NY,686,0,0,0,0,0,0,0,0,0
2025-04-12,20250411_east_lansing,event,East Lansing,MI,1386,25,0,0,0,0,0,0,6,0
2025-04-12,control_albuquerque,control,Albuquerque,NM,998,143,1,9,0,0,0,0,4,0
2025-04-12,control_chattanooga,control,Chattanooga,TN,1214,0,0,0,0,0,0,0,0,0
2025-04-12,control_des_moines,control,Des Moines,IA,763,5,0,1,0,0,0,0,0,0
2025-04-12,control_shreveport,control,Shreveport,LA,832,1,0,0,0,0,0,0,0,0
2025-04-12,control_spokane,control,Spokane,WA,331,0,0,0,0,0,0,0,0,0
2025-04-12,control_syracuse,control,Syracuse,NY,640,0,0,0,0,0,0,0,0,0
2025-04-21,20250422_college_station,event,College Station,TX,1285,3,0,1,0,0,0,0,0,0
2025-04-21,control_albuquerque,control,Albuquerque,NM,1043,135,1,4,0,0,0,0,6,0
2025-04-21,control_chattanooga,control,Chattanooga,TN,1311,111,0,1,0,0,0,0,13,0
2025-04-21,control_des_moines,control,Des Moines,IA,933,7,0,0,0,0,0,0,0,0
2025-04-21,control_shreveport,control,Shreveport,LA,890,0,0,0,0,0,0,0,0,0
2025-04-21,control_spokane,control,Spokane,WA,395,83,0,8,0,0,0,0,5,0
2025-04-21,control_syracuse,control,Syracuse,NY,702,0,0,0,0,0,0,0,0,0
2025-04-22,20250422_college_station,event,College Station,TX,1241,1,0,0,0,0,0,0,1,0
2025-04-22,control_albuquerque,control,Albuquerque,NM,1173,166,0,12,1,0,0,0,8,0
2025-04-22,control_chattanooga,control,Chattanooga,TN,1112,78,0,1,1,1,0,0,11,0
2025-04-22,control_des_moines,control,Des Moines,IA,863,3,0,0,0,0,0,0,0,0
2025-04-22,control_shreveport,control,Shreveport,LA,933,0,0,0,0,0,0,0,0,0
2025-04-22,control_spokane,control,Spokane,WA,429,94,0,6,1,0,0,0,5,0
2025-04-22,control_syracuse,control,Syracuse,NY,693,0,0,0,0,0,0,0,0,0
2025-04-23,20250422_college_station,event,College Station,TX,1005,3,0,1,0,0,0,0,0,0
2025-04-23,20250424_laramie,event,Laramie,WY,495,2,0,0,0,0,0,0,0,0
2025-04-23,control_albuquerque,control,Albuquerque,NM,1100,136,0,12,0,0,0,0,7,0
2025-04-23,control_chattanooga,control,Chattanooga,TN,1167,86,0,1,0,0,0,0,18,0
2025-04-23,control_des_moines,control,Des Moines,IA,880,3,0,0,0,0,0,0,2,0
2025-04-23,control_shreveport,control,Shreveport,LA,587,0,0,0,0,0,0,0,0,0
2025-04-23,control_spokane,control,Spokane,WA,424,83,0,6,1,0,0,0,5,0
2025-04-23,control_syracuse,control,Syracuse,NY,749,1,0,0,0,0,0,0,0,0
2025-04-24,20250424_laramie,event,Laramie,WY,548,0,0,0,0,0,0,0,0,0
2025-04-24,control_albuquerque,control,Albuquerque,NM,1231,160,0,11,0,0,0,0,11,0
2025-04-24,control_chattanooga,control,Chattanooga,TN,1097,93,0,1,0,0,0,0,16,0
2025-04-24,control_des_moines,control,Des Moines,IA,779,5,0,0,0,0,0,0,1,0
2025-04-24,control_shreveport,control,Shreveport,LA,843,0,0,0,0,0,0,0,0,0
2025-04-24,control_spokane,control,Spokane,WA,447,88,1,5,1,0,2,0,4,0
2025-04-24,control_syracuse,control,Syracuse,NY,718,2,0,0,0,0,0,0,1,0
2025-04-25,20250424_laramie,event,Laramie,WY,612,0,0,0,0,0,0,0,0,0
2025-04-25,control_albuquerque,control,Albuquerque,NM,1223,176,0,18,1,0,0,0,12,0
2025-04-25,control_chattanooga,control,Chattanooga,TN,1156,104,0,0,0,1,1,0,14,0
2025-04-25,control_des_moines,control,Des Moines,IA,818,1,0,0,0,0,0,0,0,0
2025-04-25,control_shreveport,control,Shreveport,LA,895,0,0,0,0,0,0,0,0,0
2025-04-25,control_spokane,control,Spokane,WA,457,85,1,5,0,0,0,0,4,0
2025-04-25,control_syracuse,control,Syracuse,NY,730,0,0,0,0,0,0,0,0,0
2025-04-30,20250501_san_diego,event,San Diego,CA,1589,576,1,36,6,8,0,0,52,0
2025-04-30,control_albuquerque,control,Albuquerque,NM,809,130,0,15,0,0,0,0,5,0
2025-04-30,control_chattanooga,control,Chattanooga,TN,1449,110,0,0,0,0,0,0,20,0
2025-04-30,control_des_moines,control,Des Moines,IA,1011,2,0,0,0,0,0,0,1,0
2025-04-30,control_shreveport,control,Shreveport,LA,788,0,0,0,0,0,0,0,0,0
2025-04-30,control_spokane,control,Spokane,WA,449,84,0,7,0,0,0,0,2,0
2025-04-30,control_syracuse,control,Syracuse,NY,700,1,0,0,0,0,0,0,0,0
2025-05-01,20250501_san_diego,event,San Diego,CA,1739,653,3,57,8,11,0,0,62,0
2025-05-01,control_albuquerque,control,Albuquerque,NM,1106,143,0,14,0,1,0,0,9,0
2025-05-01,control_chattanooga,control,Chattanooga,TN,1408,123,0,2,1,0,0,0,19,0
2025-05-01,control_des_moines,control,Des Moines,IA,800,2,0,0,0,0,0,0,1,0
2025-05-01,control_shreveport,control,Shreveport,LA,784,1,0,0,0,0,0,0,1,0
2025-05-01,control_spokane,control,Spokane,WA,493,94,0,6,1,0,0,0,6,0
2025-05-01,control_syracuse,control,Syracuse,NY,770,0,0,0,0,0,0,0,0,0
2025-05-02,20250501_san_diego,event,San Diego,CA,1724,655,0,54,6,10,1,0,54,0
2025-05-02,control_albuquerque,control,Albuquerque,NM,926,128,0,11,0,0,0,0,6,0
2025-05-02,control_chattanooga,control,Chattanooga,TN,1183,82,0,3,0,1,0,0,12,0
2025-05-02,control_des_moines,control,Des Moines,IA,824,1,0,0,0,0,0,0,0,0
2025-05-02,control_shreveport,control,Shreveport,LA,840,0,0,0,0,0,0,0,0,0
2025-05-02,control_spokane,control,Spokane,WA,460,80,0,5,0,0,0,0,4,0
2025-05-02,control_syracuse,control,Syracuse,NY,710,0,0,0,0,0,0,0,0,0
2025-05-05,20250506_san_francisco,event,San Francisco,CA,1017,769,0,0,3,0,0,0,31,0
2025-05-05,control_albuquerque,control,Albuquerque,NM,755,114,0,10,0,0,0,0,4,0
2025-05-05,control_chattanooga,control,Chattanooga,TN,1250,100,0,0,0,2,0,0,14,0
2025-05-05,control_des_moines,control,Des Moines,IA,920,3,0,0,0,0,0,0,0,0
2025-05-05,control_shreveport,control,Shreveport,LA,938,2,0,1,0,0,0,0,0,0
2025-05-05,control_spokane,control,Spokane,WA,432,80,0,5,0,0,0,0,1,0
2025-05-05,control_syracuse,control,Syracuse,NY,725,0,0,0,0,0,0,0,0,0
2025-05-06,20250506_san_francisco,event,San Francisco,CA,991,759,1,2,3,1,0,0,22,0
2025-05-06,control_albuquerque,control,Albuquerque,NM,830,128,0,11,0,0,0,0,6,0
2025-05-06,control_chattanooga,control,Chattanooga,TN,1297,119,0,0,1,0,0,0,14,0
2025-05-06,control_des_moines,control,Des Moines,IA,962,2,0,0,0,0,0,0,0,0
2025-05-06,control_shreveport,control,Shreveport,LA,544,0,0,0,0,0,0,0,0,0
2025-05-06,control_spokane,control,Spokane,WA,451,93,0,4,0,0,0,0,4,0
2025-05-06,control_syracuse,control,Syracuse,NY,860,0,0,0,0,0,0,0,0,0
2025-05-07,20250506_san_francisco,event,San Francisco,CA,1008,753,0,2,1,1,0,0,34,0
2025-05-07,control_albuquerque,control,Albuquerque,NM,1031,138,0,17,0,0,0,0,7,0
2025-05-07,control_chattanooga,control,Chattanooga,TN,1205,109,0,0,0,0,0,0,16,0
2025-05-07,control_des_moines,control,Des Moines,IA,1057,4,0,0,0,0,0,0,0,0
2025-05-07,control_shreveport,control,Shreveport,LA,848,0,0,0,0,0,0,0,0,0
2025-05-07,control_spokane,control,Spokane,WA,468,87,0,4,1,0,0,0,4,0
2025-05-07,control_syracuse,control,Syracuse,NY,787,0,0,0,0,0,0,0,0,0
2025-06-12,20250613_grapevine,event,Grapevine,TX,2429,1266,0,22,3,1,2,0,80,0
