tail,date,file_date,dated_from_previous_utc_day,airport_code,airport_name,airport_city,median_km_from_field,ground_points,first_seen_utc,last_seen_utc,lat,lon,type,registration,sources,archives_agreeing,nearest_event_city,nearest_event_state,nearest_event_date,nearest_event_who,nearest_event_title,charlie_present,erika_present,event_offset_days,miles_to_event_city,within_50mi,same_day,event_page
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,EDDM,Munich Airport,Munich,1.05,92,2025-01-11T07:09:15.860000Z,2025-01-11T07:13:24.300000Z,48.35921,11.79778,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,EDDM,Munich Airport,Munich,2.14,152,2025-01-11T08:19:10.660000Z,2025-01-11T08:40:02.990000Z,48.3624,11.81195,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,EDDM,Munich Airport,Munich,1.05,70,2025-01-11T16:34:44.310000Z,2025-01-11T16:39:24.650000Z,48.36146,11.79452,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,EDDM,Munich Airport,Munich,1.19,96,2025-01-11T21:07:02.810000Z,2025-01-11T21:24:29.100000Z,48.34835,11.79999,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,ENTC,Tromsø Airport,Tromsø,0.64,67,2025-01-11T12:11:21.610000Z,2025-01-11T12:19:59.320000Z,69.67812,18.91166,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,ENTC,Tromsø Airport,Tromsø,0.41,148,2025-01-11T13:12:14.540000Z,2025-01-11T13:39:18.740000Z,69.68683,18.91578,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,EPGD,Gdańsk Lech Wałęsa Airport,Gdańsk,1.75,37,2025-01-11T05:56:58.070000Z,2025-01-11T06:00:37.450000Z,54.37174,18.49126,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-11,2025-01-11,False,LHBP,Budapest Liszt Ferenc International Airport,Budapest,0.76,23,2025-01-11T22:21:43.110000Z,2025-01-11T22:24:36.280000Z,47.43615,19.26727,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-11,2025-01-11,False,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,0.54,31,2025-01-11T05:39:09.040000Z,2025-01-11T05:44:49.810000Z,41.29309,2.08205,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-11,2025-01-11,False,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,0.55,4,2025-01-11T09:42:27.640000Z,2025-01-11T09:42:32.710000Z,41.29932,2.08434,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-11,2025-01-11,False,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,1.55,89,2025-01-11T11:05:01Z,2025-01-11T11:13:32.940000Z,41.29266,2.096,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-11,2025-01-11,False,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,0.52,9,2025-01-11T13:24:03.150000Z,2025-01-11T13:25:23.440000Z,41.29935,2.08391,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-11,2025-01-11,False,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,0.82,101,2025-01-11T14:53:09.530000Z,2025-01-11T15:03:01.650000Z,41.29353,2.08701,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-12,2025-01-12,False,EDDM,Munich Airport,Munich,0.78,72,2025-01-12T08:08:23.260000Z,2025-01-12T08:12:43.870000Z,48.34688,11.78813,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-12,2025-01-12,False,EDDM,Munich Airport,Munich,1.51,52,2025-01-12T09:43:28.650000Z,2025-01-12T09:52:29.820000Z,48.34672,11.8036,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-12,2025-01-12,False,EDDM,Munich Airport,Munich,0.81,70,2025-01-12T13:35:36.520000Z,2025-01-12T13:40:05.980000Z,48.3467,11.78377,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-12,2025-01-12,False,EDDM,Munich Airport,Munich,1.05,66,2025-01-12T16:33:39.810000Z,2025-01-12T16:41:14.910000Z,48.34833,11.7977,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-12,2025-01-12,False,EDDM,Munich Airport,Munich,1.14,53,2025-01-12T20:20:29.120000Z,2025-01-12T20:22:41.880000Z,48.36265,11.79397,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-12,2025-01-12,False,EGHH,Bournemouth Airport,Bournemouth,0.29,2,2025-01-12T22:15:12.820000Z,2025-01-12T22:17:06.470000Z,50.77818,-1.83771,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDH,Hamburg Helmut Schmidt Airport,Hamburg,0.2,134,2025-01-13T09:07:16.890000Z,2025-01-13T09:13:37.720000Z,53.62946,9.99085,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDH,Hamburg Helmut Schmidt Airport,Hamburg,0.82,85,2025-01-13T10:01:00.670000Z,2025-01-13T10:10:43.180000Z,53.63017,10.00067,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDH,Hamburg Helmut Schmidt Airport,Hamburg,0.28,101,2025-01-13T18:14:25.380000Z,2025-01-13T18:19:47.430000Z,53.63048,9.99245,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDH,Hamburg Helmut Schmidt Airport,Hamburg,0.89,66,2025-01-13T19:07:58.670000Z,2025-01-13T19:13:01.060000Z,53.63122,10.00165,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDL,Düsseldorf Airport,Düsseldorf,0.43,1,2025-01-13T15:03:30.610000Z,2025-01-13T15:03:30.610000Z,51.28963,6.773,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDM,Munich Airport,Munich,1.16,133,2025-01-13T07:48:17.020000Z,2025-01-13T08:09:26.760000Z,48.36055,11.77413,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDM,Munich Airport,Munich,1.2,52,2025-01-13T11:10:27.350000Z,2025-01-13T11:13:40.290000Z,48.363,11.79459,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDM,Munich Airport,Munich,0.78,88,2025-01-13T12:53:39.010000Z,2025-01-13T13:00:54.880000Z,48.36046,11.78262,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDM,Munich Airport,Munich,1.03,72,2025-01-13T15:50:39.160000Z,2025-01-13T15:53:52.820000Z,48.36124,11.79445,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDM,Munich Airport,Munich,0.53,245,2025-01-13T20:07:19.520000Z,2025-01-13T21:36:22.830000Z,48.35305,11.79314,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EDDM,Munich Airport,Munich,1.17,1,2025-01-13T17:17:21.640000Z,2025-01-13T17:17:21.640000Z,48.36431,11.78754,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-13,2025-01-13,False,EPKK,Kraków John Paul II International Airport,Balice,0.08,5,2025-01-13T22:44:31.100000Z,2025-01-13T22:45:17.520000Z,50.07788,19.78582,A319,D-AIBD,adsb-lol,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-13,2025-01-13,False,EGHH,Bournemouth Airport,Bournemouth,0.43,2,2025-01-13T12:15:20.630000Z,2025-01-13T12:15:24.390000Z,50.78389,-1.84246,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-13,2025-01-13,False,EGHH,Bournemouth Airport,Bournemouth,0.07,1,2025-01-13T21:55:45.400000Z,2025-01-13T21:55:45.400000Z,50.78038,-1.84052,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-13,2025-01-13,False,EGHH,Bournemouth Airport,Bournemouth,0.75,11,2025-01-13T06:25:03.120000Z,2025-01-13T06:31:39.630000Z,50.78181,-1.82911,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-13,2025-01-13,False,EGHH,Bournemouth Airport,Bournemouth,0.71,2,2025-01-13T13:06:52.170000Z,2025-01-13T13:08:11.400000Z,50.78203,-1.82971,B738,EI-EFZ,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-13,2025-01-13,False,EPKK,Kraków John Paul II International Airport,Balice,0.85,58,2025-01-13T09:06:13.770000Z,2025-01-13T09:13:08.170000Z,50.07493,19.77366,B738,EI-EFZ,adsb-lol,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-16,2025-01-16,False,EDDM,Munich Airport,Munich,0.88,84,2025-01-16T07:38:32.840000Z,2025-01-16T07:45:21.590000Z,48.34597,11.78449,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-16,2025-01-16,False,EDDM,Munich Airport,Munich,0.86,78,2025-01-16T14:21:41.210000Z,2025-01-16T14:27:34.450000Z,48.34633,11.78918,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-16,2025-01-16,False,EDDM,Munich Airport,Munich,0.78,98,2025-01-16T15:33:06.770000Z,2025-01-16T15:41:30.200000Z,48.36077,11.78509,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-16,2025-01-16,False,EDDM,Munich Airport,Munich,1.06,76,2025-01-16T18:35:17.240000Z,2025-01-16T18:40:15.380000Z,48.36174,11.79415,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-16,2025-01-16,False,EDDM,Munich Airport,Munich,0.97,150,2025-01-16T20:16:04.940000Z,2025-01-16T20:37:06.640000Z,48.34572,11.78125,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-16,2025-01-16,False,LEMG,Málaga-Costa del Sol Airport,Málaga,0.27,2,2025-01-16T10:11:07.970000Z,2025-01-16T10:11:08.410000Z,36.67603,-4.49644,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-16,2025-01-16,False,LEMG,Málaga-Costa del Sol Airport,Málaga,1.49,20,2025-01-16T11:33:46.460000Z,2025-01-16T11:38:13.680000Z,36.67984,-4.48356,A319,D-AIBD,airplanes-live,1,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-16,2025-01-16,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,0.43,61,2025-01-16T17:29:08.800000Z,2025-01-16T17:32:57.190000Z,28.94216,-13.60739,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDH,Hamburg Helmut Schmidt Airport,Hamburg,0.1,131,2025-01-17T16:28:04.330000Z,2025-01-17T16:41:36.640000Z,53.62952,9.98842,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDH,Hamburg Helmut Schmidt Airport,Hamburg,0.84,73,2025-01-17T17:27:26.620000Z,2025-01-17T17:35:22.770000Z,53.63049,10.00101,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDM,Munich Airport,Munich,1.14,82,2025-01-17T06:42:10.510000Z,2025-01-17T06:47:22.940000Z,48.34391,11.79033,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDM,Munich Airport,Munich,0.77,69,2025-01-17T09:39:22.080000Z,2025-01-17T09:51:52.680000Z,48.34702,11.78399,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDM,Munich Airport,Munich,0.92,77,2025-01-17T13:31:55.720000Z,2025-01-17T13:50:16.680000Z,48.34556,11.78714,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDM,Munich Airport,Munich,0.76,103,2025-01-17T15:17:30.930000Z,2025-01-17T15:27:36.910000Z,48.36005,11.78203,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDM,Munich Airport,Munich,1.01,60,2025-01-17T18:36:37.800000Z,2025-01-17T18:40:07.510000Z,48.36091,11.79451,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EDDM,Munich Airport,Munich,1.24,91,2025-01-17T21:05:17.140000Z,2025-01-17T21:13:58.420000Z,48.36048,11.7727,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-17,2025-01-17,False,EHAM,Amsterdam Airport Schiphol,Amsterdam,1.7,160,2025-01-17T22:31:12.410000Z,2025-01-17T22:45:45.580000Z,52.31526,4.74134,A319,D-AIBD,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-17,2025-01-17,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,0.4,119,2025-01-17T07:09:51.290000Z,2025-01-17T07:19:49.140000Z,28.94337,-13.60851,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-17,2025-01-17,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,0.6,28,2025-01-17T14:00:47.620000Z,2025-01-17T14:02:28.110000Z,28.95056,-13.60318,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-17,2025-01-17,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,0.78,93,2025-01-17T17:10:58.200000Z,2025-01-17T17:15:52.350000Z,28.93961,-13.60953,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-17,2025-01-17,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,0.62,38,2025-01-17T22:54:44.230000Z,2025-01-17T22:57:22Z,28.95092,-13.6036,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-17,2025-01-17,False,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,1.42,5,2025-01-17T10:12:18.670000Z,2025-01-17T10:12:38.990000Z,41.30435,2.09243,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-RYANAIR,2025-01-17,2025-01-17,False,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,0.21,50,2025-01-17T11:09:28.970000Z,2025-01-17T11:23:45.620000Z,41.2953,2.07913,B738,EI-EFZ,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N560TW,2025-01-17,2025-01-17,False,KSDL,Scottsdale Airport,Scottsdale,0.15,52,2025-01-17T20:23:26.860000Z,2025-01-17T20:25:24.110000Z,33.62263,-111.90943,C56X,N560TW,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N582MM,2025-01-17,2025-01-17,False,KDFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,1.43,32,2025-01-17T21:11:30.370000Z,2025-01-17T21:45:35.860000Z,32.90938,-97.04129,LJ60,N582MM,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N582MM,2025-01-17,2025-01-17,False,KIAD,Washington Dulles International Airport,Dulles,1.55,93,2025-01-17T04:48:40.830000Z,2025-01-17T04:52:19.520000Z,38.94821,-77.43849,LJ60,N582MM,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N582MM,2025-01-17,2025-01-17,False,KIAD,Washington Dulles International Airport,Dulles,0.34,239,2025-01-17T14:09:29.710000Z,2025-01-17T14:27:12.810000Z,38.94751,-77.4554,LJ60,N582MM,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
N582MM,2025-01-17,2025-01-17,False,KTEX,Telluride Regional Airport,Telluride,0.48,7,2025-01-17T18:21:10.810000Z,2025-01-17T18:21:16.270000Z,37.95255,-107.90278,LJ60,N582MM,adsb-lol|airplanes-live,2,,,,,,,,,,no,no,
CONTROL-LUFTHANSA,2025-01-18,2025-01-18,False,EDDM,Munich Airport,Munich,0.86,73,2025-01-18T09:34:00.460000Z,2025-01-18T09:37:27.070000Z,48.35848,11.79538,A319,D-AIBD,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,4236.2,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-LUFTHANSA,2025-01-18,2025-01-18,False,EDDM,Munich Airport,Munich,0.73,85,2025-01-18T10:40:19.590000Z,2025-01-18T10:48:40.340000Z,48.36003,11.78938,A319,D-AIBD,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,4235.9,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-LUFTHANSA,2025-01-18,2025-01-18,False,EDDM,Munich Airport,Munich,1.02,56,2025-01-18T14:01:52.190000Z,2025-01-18T14:05:57.670000Z,48.36089,11.79487,A319,D-AIBD,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,4236.1,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-LUFTHANSA,2025-01-18,2025-01-18,False,EDDM,Munich Airport,Munich,1.89,131,2025-01-18T16:21:31.770000Z,2025-01-18T16:48:31Z,48.34545,11.76379,A319,D-AIBD,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,4235.33,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-LUFTHANSA,2025-01-18,2025-01-18,False,EDDM,Munich Airport,Munich,1.15,69,2025-01-18T20:02:44.270000Z,2025-01-18T20:06:42.340000Z,48.34359,11.78888,A319,D-AIBD,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,4236.41,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-LUFTHANSA,2025-01-18,2025-01-18,False,EHAM,Amsterdam Airport Schiphol,Amsterdam,0.62,226,2025-01-18T08:02:06.450000Z,2025-01-18T08:32:49.870000Z,52.3141,4.76554,A319,D-AIBD,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,3841.43,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-RYANAIR,2025-01-18,2025-01-18,False,EDDB,Berlin Brandenburg Airport,Berlin,1.7,4,2025-01-18T19:12:18.280000Z,2025-01-18T19:12:22.510000Z,52.34978,13.48679,B738,EI-EFZ,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,4177.24,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-RYANAIR,2025-01-18,2025-01-18,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,0.6,115,2025-01-18T07:12:33.240000Z,2025-01-18T07:22:39.670000Z,28.94133,-13.60909,B738,EI-EFZ,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,3627.42,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-RYANAIR,2025-01-18,2025-01-18,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,0.64,40,2025-01-18T11:35:38.900000Z,2025-01-18T11:37:54.880000Z,28.95102,-13.60336,B738,EI-EFZ,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,3627.4,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
CONTROL-RYANAIR,2025-01-18,2025-01-18,False,GCRR,César Manrique-Lanzarote Airport,San Bartolomé,1.01,53,2025-01-18T14:24:55.450000Z,2025-01-18T14:30:02.920000Z,28.95391,-13.60125,B738,EI-EFZ,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,3627.42,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N1098L,2025-01-18,2025-01-18,False,KSLN,Salina Municipal Airport,Salina,1.0,98,2025-01-18T05:47:03.870000Z,2025-01-18T05:55:49.190000Z,38.78402,-97.64496,GLEX,N1098L,adsblol-github-backup,1,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,1107.75,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N582MM,2025-01-18,2025-01-18,False,KPHX,Phoenix Sky Harbor International Airport,Phoenix,1.72,38,2025-01-18T00:18:28.330000Z,2025-01-18T00:19:46.610000Z,33.42792,-112.02225,LJ60,N582MM,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,1976.4,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N582MM,2025-01-18,2025-01-18,False,KPHX,Phoenix Sky Harbor International Airport,Phoenix,1.83,395,2025-01-18T17:49:05.620000Z,2025-01-18T19:28:20.830000Z,33.42666,-112.02266,LJ60,N582MM,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,1,1976.45,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N102DZ,2025-01-19,2025-01-19,False,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,0.6,14,2025-01-19T19:07:40.340000Z,2025-01-19T19:11:31.830000Z,39.10766,-84.41789,GLF5,N102DZ,airplanes-live,1,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,0,397.53,no,yes,site/docs/Planes/following/speaking/20250119_washington.mdx
N102DZ,2025-01-19,2025-01-19,False,KPDK,DeKalb Peachtree Airport,Atlanta,0.58,2,2025-01-19T20:52:54.710000Z,2025-01-19T20:52:55.790000Z,33.87118,-84.30298,GLF5,N102DZ,adsb-lol|airplanes-live,2,Washington,DC,2025-01-19,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,0,533.7,no,yes,site/docs/Planes/following/speaking/20250119_washington.mdx
N102DZ,2025-01-21,2025-01-21,False,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,0.74,33,2025-01-21T19:13:28.970000Z,2025-01-21T19:35:59.910000Z,39.10542,-84.42659,GLF5,N102DZ,airplanes-live,1,Washington,DC,2025-01-20,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,-1,397.99,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N102DZ,2025-01-21,2025-01-21,False,KPDK,DeKalb Peachtree Airport,Atlanta,0.81,6,2025-01-21T18:11:42.850000Z,2025-01-21T18:11:50.500000Z,33.86918,-84.30374,GLF5,N102DZ,adsb-lol|airplanes-live,2,Washington,DC,2025-01-20,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,-1,533.82,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N102DZ,2025-01-21,2025-01-21,False,KTEB,Teterboro Airport,Teterboro,0.88,2,2025-01-21T22:55:13.630000Z,2025-01-21T22:55:20.520000Z,40.84248,-74.06366,GLF5,N102DZ,adsb-lol|airplanes-live,2,Washington,DC,2025-01-20,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,-1,206.02,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N560TW,2025-01-21,2025-01-21,False,KABQ,Albuquerque International Sunport,Albuquerque,0.87,93,2025-01-21T16:57:40.080000Z,2025-01-21T18:08:51.340000Z,35.03915,-106.61847,C56X,N560TW,adsb-lol|airplanes-live,2,Washington,DC,2025-01-20,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,-1,1648.31,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N560TW,2025-01-21,2025-01-21,False,KLAS,Harry Reid International Airport,Las Vegas,1.24,2,2025-01-21T19:30:19.490000Z,2025-01-21T19:31:43.220000Z,36.08784,-115.16441,C56X,N560TW,adsb-lol|airplanes-live,2,Washington,DC,2025-01-20,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,-1,2085.03,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N560TW,2025-01-21,2025-01-21,False,KSDL,Scottsdale Airport,Scottsdale,0.35,82,2025-01-21T15:46:27.160000Z,2025-01-21T16:03:32.620000Z,33.62004,-111.91269,C56X,N560TW,adsb-lol|airplanes-live,2,Washington,DC,2025-01-20,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,-1,1965.74,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
N560TW,2025-01-21,2025-01-21,False,KSDL,Scottsdale Airport,Scottsdale,0.14,68,2025-01-21T20:54:54.580000Z,2025-01-21T20:57:45.520000Z,33.62251,-111.90953,C56X,N560TW,adsb-lol|airplanes-live,2,Washington,DC,2025-01-20,Charlie,Turning Point's Inaugural Eve Ball,yes,not_documented,-1,1965.51,no,no,site/docs/Planes/following/speaking/20250119_washington.mdx
