tail,date,verdict,archives_held,archives_asked_none,unresolved_by_our_tooling,adsb_lol_hole,adsb_lol_403_band,is_control,trace_points,first_seen_utc,last_seen_utc,bytes,stored_file,source_url,retrieved_utc
N55906,2025-01-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-02-17,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-02-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-02-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-02-26,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-02-27,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-01,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-02,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-03,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-04,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-13,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-14,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-17,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-03-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-07,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-09,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-11,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-22,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-23,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-24,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-25,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-04-30,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-05-01,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-05-02,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-05-05,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-05-06,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-05-07,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-06-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-06-13,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-06-14,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-06-15,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-06-16,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-07-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-07-11,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-07-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-07-13,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-07-14,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-05,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-06,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-07,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-09,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-22,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-08-23,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-09,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-11,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-12,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-17,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-22,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-23,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-24,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-25,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-26,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-29,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-09-30,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-10-01,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-10-06,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-10-07,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-10-08,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-10-09,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-10-10,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,no,no,no,,,,,,,
N55906,2025-10-16,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-17,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-20,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-21,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-22,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-26,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-27,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-29,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N55906,2025-10-30,UNRESOLVED_OUR_TOOLING,,,adsblol-github-backup:NOT_SURFACED_BY_SWEEP,403_band,yes,no,,,,,,,
N560TW,2022-01-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,889,2022-01-01T18:52:57.148Z,2022-01-01T23:37:38.748Z,120931,N560TW/data/recovered/N560TW_2022-01-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/01/01/a8/trace_full_a728a8.json,2026-08-24T16:33:32.437Z
N560TW,2022-01-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-01-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-01-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-01-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-01-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-02-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1161,2022-02-01T13:57:59.929Z,2022-02-01T23:59:54.129Z,196163,N560TW/data/recovered/N560TW_2022-02-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/02/01/a8/trace_full_a728a8.json,2026-08-24T16:33:32.437Z
N560TW,2022-02-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-02-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-02-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-02-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-02-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-03-27,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-03-28,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-03-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-03-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-03-31,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,adsb-lol|airplanes-live,,no,no,no,492,2022-04-01T19:17:35.749Z,2022-04-01T20:51:16.349Z,83768,N560TW/data/recovered/N560TW_2022-04-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/04/01/a8/trace_full_a728a8.json,2026-08-24T16:33:32.437Z
N560TW,2022-04-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-12,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-13,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-04-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1072,2022-05-01T17:39:36.018Z,2022-05-01T21:25:22.817Z,181131,N560TW/data/recovered/N560TW_2022-05-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/05/01/a8/trace_full_a728a8.json,2026-08-24T16:33:32.437Z
N560TW,2022-05-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-05-31,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-06-01,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-06-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-06-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-06-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-06-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-06-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,2446,2022-07-01T14:12:08.022Z,2022-07-01T23:59:55.822Z,412817,N560TW/data/recovered/N560TW_2022-07-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/07/01/a8/trace_full_a728a8.json,2026-08-24T16:33:32.437Z
N560TW,2022-07-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-07,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-24,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-25,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-07-26,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-12,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-13,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-08-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-09-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-09-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-09-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-09-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-09-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-09-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-01,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-03,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-05,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-11,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-12,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-13,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-14,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-23,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-24,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-25,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-26,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-10-27,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-11-01,HELD_BY_ADSBEXCHANGE-SAMPLES,adsbexchange-samples,,,no,no,no,1338,2022-11-01T20:18:38.900Z,2022-11-01T23:59:59.010Z,237463,N560TW/data/recovered/N560TW_2022-11-01_adsbexchange-samples_trace_full.json,https://samples.adsbexchange.com/traces/2022/11/01/a8/trace_full_a728a8.json,2026-08-24T16:33:32.437Z
N560TW,2022-11-28,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-11-29,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-11-30,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-01,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-15,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-16,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-18,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-19,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-20,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-21,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2022-12-22,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-02-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-02-07,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-02-08,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-02-09,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-02-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-02-27,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-02-28,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,17392,N560TW/data/recovered/N560TW_2023-02-28_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2023/02/28/traces/a8/trace_full_a728a8.json,2026-08-24T21:21:19Z
N560TW,2023-03-01,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-03-02,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-03-03,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,no,,,,92640,N560TW/data/recovered/N560TW_2023-03-03_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/03/03/traces/a8/trace_full_a728a8.json,2026-08-24T21:21:23Z
N560TW,2023-03-06,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
N560TW,2023-03-07,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,no,,,,,,,
